AAL       	Services                 	Major Airlines                                              	   625289000	      26.60B
TAP       	Consumer Goods           	Beverages - Brewers                                         	   148019000	      17.07B
TASR      	Industrial Goods         	Aerospace/Defense Products & Services                       	    52368000	     974.14M
TCB       	Financial                	Money Center Banks                                          	   156694000	       2.61B
TCO       	Financial                	REIT - Retail                                               	    53726000	       4.37B
TD        	Financial                	Money Center Banks                                          	  1795656000	      75.85B
TDC       	Technology               	Data Storage Devices                                        	   131917000	       3.78B
TDS       	Technology               	Wireless Communications                                     	    98102000	       3.11B
TE        	Utilities                	Electric Utilities                                          	   232370000	       6.19B
TEF       	Technology               	Telecom Services - Foreign                                  	  4879368000	      60.87B
TEL       	Technology               	Diversified Electronics                                     	   385255000	      26.12B
TEN       	Consumer Goods           	Auto Parts                                                  	    56057000	       3.10B
TER       	Technology               	Semiconductor Equipment & Materials                         	   191739000	       4.23B
TEVA      	Healthcare               	Drug Manufacturers - Other                                  	   828178000	      52.57B
TEX       	Industrial Goods         	Farm & Construction Machinery                               	   104264000	       2.18B
TFM       	Services                 	Grocery Stores                                              	    42783000	       1.09B
TGH       	Services                 	Rental & Leasing Services                                   	    22984000	     768.56M
TGI       	Industrial Goods         	Aerospace/Defense Products & Services                       	    45070000	       1.96B
TGNA      	Services                 	Broadcasting - TV                                           	   219524000	       6.24B
TGT       	Services                 	Discount, Variety Stores                                    	   618195000	      43.82B
THC       	Healthcare               	Hospitals                                                   	    80454000	       3.12B
THS       	Consumer Goods           	Processed & Packaged Goods                                  	    41853000	       3.59B
TIF       	Services                 	Jewelry Stores                                              	   128062000	       9.69B
TILE      	Industrial Goods         	Textile Industrial                                          	    63574000	       1.34B
TIME      	Services                 	Publishing - Periodicals                                    	   109180000	       1.75B
TJX       	Services                 	Department Stores                                           	   676527000	      47.76B
TK        	Services                 	Shipping                                                    	    40213000	       1.98B
TKR       	Industrial Goods         	Machine Tools & Accessories                                 	    75387000	       2.64B
TMH       	Services                 	Staffing & Outsourcing Services                             	    72201000	       4.02B
TMHC      	Industrial Goods         	Residential Construction                                    	    29043000	     568.00M
TMK       	Financial                	Life Insurance                                              	   121245000	       7.47B
TMO       	Healthcare               	Medical Laboratories & Research                             	   397106000	      55.01B
TMUS      	Technology               	Wireless Communications                                     	   279615000	      31.37B
TNET      	Services                 	Business Services                                           	    36297000	       1.30B
TOL       	Industrial Goods         	Residential Construction                                    	   161033000	       6.55B
TOT       	Basic Materials          	Major Integrated Oil & Gas                                  	  2121770000	     113.28B
TPH       	Industrial Goods         	Residential Construction                                    	   145797000	       2.21B
TPX       	Consumer Goods           	Home Furnishings & Fixtures                                 	    54390000	       4.97B
TRCO      	Services                 	Broadcasting - TV                                           	    73201000	       3.47B
TREE      	Financial                	Mortgage Investment                                         	     7043000	       1.16B
TRGP      	Basic Materials          	Oil & Gas Pipelines                                         	    52125000	       2.25B
TRI       	Services                 	Publishing - Periodicals                                    	   314123000	      30.50B
TRIP      	Technology               	Internet Information Providers                              	   112834000	      12.25B
TRMB      	Technology               	Scientific & Technical Instruments                          	   249459000	       5.69B
TRN       	Services                 	Railroads                                                   	   150655000	       4.02B
TROW      	Financial                	Asset Management                                            	   241558000	      19.18B
TRP       	Basic Materials          	Oil & Gas Pipelines                                         	   708198000	      23.13B
TRV       	Financial                	Property & Casualty Insurance                               	   302995000	      35.24B
TS        	Industrial Goods         	Metal Fabrication                                           	   232766000	      14.87B
TSCO      	Services                 	Specialty Retail, Other                                     	   133596000	      12.20B
TSEM      	Technology               	Semiconductor - Integrated Circuits                         	    62592000	       1.24B
TSLA      	Consumer Goods           	Auto Manufacturers - Major                                  	   101995000	      28.81B
TSM       	Technology               	Semiconductor - Integrated Circuits                         	  4637596000	     118.40B
TSN       	Consumer Goods           	Meat Products                                               	           0	         N/A
TSO       	Basic Materials          	Oil & Gas Refining & Marketing                              	   121484000	      14.02B
TSRO      	Healthcare               	Biotechnology                                               	    29521000	       1.92B
TSS       	Financial                	Credit Services                                             	   179468000	      10.14B
TSU       	Technology               	Wireless Communications                                     	   161555000	       5.51B
TTM       	Consumer Goods           	Auto Manufacturers - Major                                  	   467127000	      19.62B
TTPH      	Healthcare               	Drugs - Generic                                             	    36344000	     407.81M
TTWO      	Technology               	Multimedia & Graphics Software                              	    82663000	       2.98B
TUMI      	Consumer Goods           	Textile - Apparel Footwear & Accessories                    	    56047000	       1.20B
TUP       	Consumer Goods           	Packaging & Containers                                      	    49684000	       2.82B
TV        	Services                 	Broadcasting - TV                                           	  2291676000	      84.06B
TVPT      	Consumer Goods           	Recreational Goods, Other                                   	    95841000	       1.72B
TWC       	Services                 	CATV Systems                                                	   266418000	      52.25B
TWOU      	Technology               	Application Software                                        	    36404000	     998.11M
TWTR      	Technology               	Internet Information Providers                              	   559168000	      17.76B
TWX       	Services                 	Entertainment - Diversified                                 	   798480000	      56.54B
TXN       	Technology               	Semiconductor - Broad Line                                  	  1011328000	      58.96B
TXRH      	Services                 	Restaurants                                                 	    63284000	       2.44B
TXT       	Industrial Goods         	Aerospace/Defense - Major Diversified                       	   272852000	      11.94B
TYC       	Services                 	Security & Protection Services                              	   420523000	      15.07B
UA        	Consumer Goods           	Textile - Apparel Clothing                                  	   179209000	      19.86B
UAL       	Services                 	Major Airlines                                              	   371904000	      21.92B
UBNT      	Technology               	Wireless Communications                                     	    27301000	       2.88B
UFS       	Consumer Goods           	Paper & Paper Products                                      	    62790000	       2.58B
UGI       	Utilities                	Diversified Utilities                                       	   171475000	       6.04B
UGP       	Basic Materials          	Oil & Gas Refining & Marketing                              	   376528000	      10.24B
UHS       	Healthcare               	Hospitals                                                   	    89774000	      12.06B
UL        	Consumer Goods           	Personal Products                                           	  1250197000	     123.67B
ULTA      	Services                 	Specialty Retail, Other                                     	    56396000	      10.90B
UMPQ      	Financial                	Regional - Pacific Banks                                    	   218127000	       3.91B
UN        	Consumer Goods           	Personal Products                                           	  1562349000	     126.66B
UNFI      	Services                 	Food Wholesale                                              	    48780000	       2.21B
UNH       	Healthcare               	Health Care Plans                                           	   937849000	     107.67B
UNM       	Financial                	Accident & Health Insurance                                 	   242578000	       9.04B
UNP       	Services                 	Railroads                                                   	   852173000	      74.09B
UNT       	Basic Materials          	Oil & Gas Drilling & Exploration                            	    49168000	     830.32M
UPS       	Services                 	Air Delivery & Freight Services                             	   696117000	      92.69B
URBN      	Services                 	Apparel Stores                                              	    88081000	       2.80B
URI       	Services                 	Rental & Leasing Services                                   	    92223000	       7.02B
USB       	Financial                	Regional - Midwest Banks                                    	  1746395000	      77.03B
USG       	Industrial Goods         	General Building Materials                                  	    90735000	       3.58B
UTHR      	Healthcare               	Drug Manufacturers - Other                                  	    42091000	       6.90B
UTX       	Industrial Goods         	Aerospace/Defense Products & Services                       	   822871000	      87.12B
UVE       	Financial                	Property & Casualty Insurance                               	    31437000	     644.79M
V         	Financial                	Credit Services                                             	  1947626000	     195.17B
VA        	Services                 	Regional Airlines                                           	    22049000	       1.61B
VAR       	Healthcare               	Medical Appliances & Equipment                              	    98344000	       7.95B
VC        	Consumer Goods           	Auto Parts                                                  	    38270000	       4.84B
VDSI      	Technology               	Security Software & Services                                	    29158000	     780.52M
VECO      	Technology               	Semiconductor Equipment & Materials                         	    40382000	     814.36M
VEEV      	Technology               	Healthcare Information Services                             	    64048000	       3.61B
VFC       	Consumer Goods           	Textile - Apparel Clothing                                  	   423836000	      27.59B
VGR       	Consumer Goods           	Cigarettes                                                  	    87712000	       3.03B
VIAB      	Services                 	Entertainment - Diversified                                 	   353968000	      20.91B
VIPS      	Services                 	Catalog & Mail Order Houses                                 	   420893000	       9.51B
VIRT      	Financial                	Investment Brokerage - National                             	     8888000	     761.23M
VIV       	Technology               	Wireless Communications                                     	   444447000	      18.09B
VLO       	Basic Materials          	Oil & Gas Refining & Marketing                              	   480135000	      34.66B
VLRS      	Services                 	Major Airlines                                              	   539129000	      18.60B
VLY       	Financial                	Regional - Northeast Banks                                  	   222111000	       2.58B
VMC       	Industrial Goods         	General Building Materials                                  	   132517000	      14.09B
VMW       	Technology               	Technical & System Software                                 	    71649000	      24.70B
VNET      	Technology               	Information Technology Services                             	    42122000	       1.74B
VNTV      	Services                 	Business Services                                           	   142737000	       7.54B
VOD       	N/A                      	N/A                                                         	  2597825000	      89.72B
VOYA      	Financial                	Asset Management                                            	   214986000	       8.96B
VR        	Financial                	Property & Casualty Insurance                               	    77540000	       3.83B
VRSK      	Services                 	Business Services                                           	   167595000	      12.50B
VRSN      	Technology               	Internet Information Providers                              	   110299000	      10.07B
VRTX      	Healthcare               	Biotechnology                                               	   244301000	      32.08B
VRX       	Healthcare               	Drug Delivery                                               	   314895000	      31.22B
VSH       	Technology               	Semiconductor - Broad Line                                  	   137548000	       1.76B
VSI       	Services                 	Specialty Retail, Other                                     	    24398000	     846.81M
VTR       	Financial                	REIT - Healthcare Facilities                                	   331417000	      17.56B
VVC       	Utilities                	Diversified Utilities                                       	    82465000	       3.47B
VWR       	N/A                      	N/A                                                         	    58696000	       3.45B
VZ        	Technology               	Telecom Services - Domestic                                 	  4067977000	     184.69B
W         	Services                 	Catalog & Mail Order Houses                                 	    30988000	       3.14B
WAB       	Services                 	Railroads                                                   	    91664000	       7.40B
WAFD      	Financial                	Savings & Loans                                             	    91548000	       2.40B
WAL       	Financial                	Regional - Pacific Banks                                    	    89711000	       3.86B
WAT       	Healthcare               	Medical Instruments & Supplies                              	    78108000	      10.88B
WB        	Technology               	Internet Information Providers                              	    19231000	       3.70B
WBA       	Services                 	Drug Stores                                                 	   870915000	      89.10B
WBS       	Financial                	Regional - Northeast Banks                                  	    90543000	       3.55B
WCC       	Services                 	Industrial Equipment Wholesale                              	    41807000	       1.99B
WCG       	Healthcare               	Health Care Plans                                           	    41124000	       3.50B
WCN       	Industrial Goods         	Waste Management                                            	   121433000	       6.76B
WDAY      	Technology               	Application Software                                        	   109538000	      15.85B
WDC       	Technology               	Data Storage Devices                                        	   225035000	      14.30B
WDR       	Financial                	Asset Management                                            	    80018000	       3.13B
WEC       	Utilities                	Electric Utilities                                          	   315090000	      15.95B
WEN       	Services                 	Restaurants                                                 	   190010000	       2.89B
WERN      	Services                 	Trucking                                                    	    44513000	       1.96B
WETF      	Financial                	Asset Management                                            	   114048000	       2.90B
WFC       	Financial                	Money Center Banks                                          	  4605255000	     285.12B
WFM       	Services                 	Grocery Stores                                              	   337985000	      10.21B
WFT       	Basic Materials          	Oil & Gas Equipment & Services                              	   772927000	       8.11B
WHR       	Consumer Goods           	Appliances                                                  	    77669000	      12.69B
WIT       	Technology               	Information Technology Services                             	   592947000	      29.31B
WLH       	N/A                      	N/A                                                         	    15255000	     535.87M
WLK       	Basic Materials          	Specialty Chemicals                                         	    38018000	       7.73B
WLL       	Basic Materials          	Oil & Gas Drilling & Exploration                            	   202050000	       3.34B
WM        	Industrial Goods         	Waste Management                                            	   444780000	      24.16B
WMB       	Basic Materials          	Oil & Gas Pipelines                                         	   706653000	      27.61B
WMC       	Financial                	Mortgage Investment                                         	    41745000	     482.91M
WMGI      	Healthcare               	Medical Appliances & Equipment                              	    49803000	       1.06B
WMT       	Services                 	Discount, Variety Stores                                    	  1368744000	     192.82B
WNC       	Consumer Goods           	Trucks & Other Vehicles                                     	    65395000	     849.82M
WNR       	Basic Materials          	Oil & Gas Refining & Marketing                              	    69015000	       4.19B
WOOF      	Services                 	Personal Services                                           	    68971000	       4.41B
WPG       	Financial                	Property Management                                         	   183453000	       2.01B
WPP       	Consumer Goods           	Paper & Paper Products                                      	    41506000	     511.84M
WPZ       	Basic Materials          	Oil & Gas Pipelines                                         	   586666000	      17.66B
WR        	Utilities                	Diversified Utilities                                       	   140661000	       6.04B
WRI       	Financial                	REIT - Retail                                               	   113862000	       4.30B
WRK       	Consumer Goods           	Packaging & Containers                                      	   261857000	      13.23B
WSH       	Financial                	Insurance Brokers                                           	    60947000	       3.11B
WSM       	Services                 	Home Furnishing Stores                                      	    82762000	       5.76B
WTR       	Utilities                	Water Utilities                                             	   175672000	       5.17B
WTW       	Services                 	Personal Services                                           	    27592000	       1.65B
WU        	Financial                	Credit Services                                             	   504457000	       9.63B
WUBA      	Technology               	Internet Information Providers                              	    75970000	       7.38B
WWAV      	Consumer Goods           	Food - Major Diversified                                    	   172706000	       7.01B
WWE       	Services                 	Entertainment - Diversified                                 	    32680000	       1.31B
WWW       	Consumer Goods           	Textile - Apparel Footwear & Accessories                    	    99287000	       1.90B
WX        	Healthcare               	Medical Laboratories & Research                             	    70023000	       3.22B
WY        	Industrial Goods         	Lumber, Wood Production                                     	   503240000	      16.44B
WYN       	Services                 	Lodging                                                     	   114772000	       8.90B
WYNN      	Services                 	Resorts & Casinos                                           	    80834000	       6.03B
XEC       	Basic Materials          	Independent Oil & Gas                                       	    92831000	      10.87B
XEL       	Utilities                	Electric Utilities                                          	   506405000	      18.20B
XENT      	Healthcare               	Medical Appliances & Equipment                              	    19932000	     521.58M
XL        	Financial                	Property & Casualty Insurance                               	   295377000	      11.43B
XLNX      	Technology               	Semiconductor - Integrated Circuits                         	   256057000	      12.58B
XOM       	Basic Materials          	Major Integrated Oil & Gas                                  	  4152822000	     332.16B
XON       	Healthcare               	Biotechnology                                               	    32039000	       4.06B
XPO       	Services                 	Air Delivery & Freight Services                             	    96311000	       3.38B
XRAY      	Healthcare               	Medical Instruments & Supplies                              	   128472000	       8.57B
XRS       	Services                 	Education & Training Services                               	    38134000	       3.34B
XRX       	Technology               	Information Technology Services                             	   944743000	      10.59B
XXIA      	Technology               	Internet Software & Services                                	    69867000	       1.08B
XYL       	Industrial Goods         	Diversified Machinery                                       	   178564000	       6.73B
YDLE      	Technology               	Application Software                                        	    14748000	     536.32M
YELP      	Technology               	Internet Information Providers                              	    55560000	       2.36B
YHOO      	Technology               	Internet Information Providers                              	   869883000	      31.27B
YNDX      	Technology               	Internet Information Providers                              	   257028000	       5.58B
YOKU      	Technology               	Internet Information Providers                              	   107407000	       5.24B
YPF       	Basic Materials          	Major Integrated Oil & Gas                                  	   191906000	       8.05B
YRCW      	Services                 	Trucking                                                    	    24042000	     541.08M
YUM       	Services                 	Restaurants                                                 	   429930000	      31.38B
YY        	Technology               	Internet Information Providers                              	           0	         N/A
Z         	Financial                	Property Management                                         	   152153000	       4.49B
ZAYO      	Technology               	Networking & Communication Devices                          	   102168000	       5.72B
ZBH       	Healthcare               	Medical Appliances & Equipment                              	   143049000	      21.14B
ZBRA      	Industrial Goods         	Diversified Machinery                                       	    50172000	       3.90B
ZEN       	Technology               	Application Software                                        	    69492000	       2.21B
ZFGN      	Healthcare               	Biotechnology                                               	    20663000	     414.50M
ZG        	Financial                	Property Management                                         	   152153000	       4.70B
ZION      	Financial                	Regional - Pacific Banks                                    	   199444000	       6.11B
ZIOP      	Healthcare               	Biotechnology                                               	    87507000	       1.62B
ZLTQ      	Healthcare               	Medical Appliances & Equipment                              	    35947000	       1.21B
ZSPH      	Healthcare               	Drug Manufacturers - Major                                  	    11360000	       2.27B
ZTS       	Healthcare               	Drugs - Generic                                             	           0	         N/A
