Market_and_Exchange_Names	As_of_Date_In_Form_YYMMDD	Report_Date_as_MM_DD_YYYY	CFTC_Contract_Market_Code	CFTC_Market_Code	CFTC_Region_Code	CFTC_Commodity_Code	Open_Interest_All	Dealer_Positions_Long_All	Dealer_Positions_Short_All	Dealer_Positions_Spread_All	Asset_Mgr_Positions_Long_All	Asset_Mgr_Positions_Short_All	Asset_Mgr_Positions_Spread_All	Lev_Money_Positions_Long_All	Lev_Money_Positions_Short_All	Lev_Money_Positions_Spread_All	Other_Rept_Positions_Long_All	Other_Rept_Positions_Short_All	Other_Rept_Positions_Spread_All	Tot_Rept_Positions_Long_All	Tot_Rept_Positions_Short_All	NonRept_Positions_Long_All	NonRept_Positions_Short_All	Change_in_Open_Interest_All	Change_in_Dealer_Long_All	Change_in_Dealer_Short_All	Change_in_Dealer_Spread_All	Change_in_Asset_Mgr_Long_All	Change_in_Asset_Mgr_Short_All	Change_in_Asset_Mgr_Spread_All	Change_in_Lev_Money_Long_All	Change_in_Lev_Money_Short_All	Change_in_Lev_Money_Spread_All	Change_in_Other_Rept_Long_All	Change_in_Other_Rept_Short_All	Change_in_Other_Rept_Spread_All	Change_in_Tot_Rept_Long_All	Change_in_Tot_Rept_Short_All	Change_in_NonRept_Long_All	Change_in_NonRept_Short_All	Pct_of_Open_Interest_All	Pct_of_OI_Dealer_Long_All	Pct_of_OI_Dealer_Short_All	Pct_of_OI_Dealer_Spread_All	Pct_of_OI_Asset_Mgr_Long_All	Pct_of_OI_Asset_Mgr_Short_All	Pct_of_OI_Asset_Mgr_Spread_All	Pct_of_OI_Lev_Money_Long_All	Pct_of_OI_Lev_Money_Short_All	Pct_of_OI_Lev_Money_Spread_All	Pct_of_OI_Other_Rept_Long_All	Pct_of_OI_Other_Rept_Short_All	Pct_of_OI_Other_Rept_Spread_All	Pct_of_OI_Tot_Rept_Long_All	Pct_of_OI_Tot_Rept_Short_All	Pct_of_OI_NonRept_Long_All	Pct_of_OI_NonRept_Short_All	Traders_Tot_All	Traders_Dealer_Long_All	Traders_Dealer_Short_All	Traders_Dealer_Spread_All	Traders_Asset_Mgr_Long_All	Traders_Asset_Mgr_Short_All	Traders_Asset_Mgr_Spread_All	Traders_Lev_Money_Long_All	Traders_Lev_Money_Short_All	Traders_Lev_Money_Spread_All	Traders_Other_Rept_Long_All	Traders_Other_Rept_Short_All	Traders_Other_Rept_Spread_All	Traders_Tot_Rept_Long_All	Traders_Tot_Rept_Short_All	Conc_Gross_LE_4_TDR_Long_All	Conc_Gross_LE_4_TDR_Short_All	Conc_Gross_LE_8_TDR_Long_All	Conc_Gross_LE_8_TDR_Short_All	Conc_Net_LE_4_TDR_Long_All	Conc_Net_LE_4_TDR_Short_All	Conc_Net_LE_8_TDR_Long_All	Conc_Net_LE_8_TDR_Short_All	Contract_Units	CFTC_SubGroup_Code	FutOnly_or_Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	181009	10-9-2018	044601	CBT 	00	044 	4733861	55480	394981	95825	2516166	673524	812105	359694	1509917	283568	255439	444799	49687	4427965	4264407	305896	469454	121118	7917	-8570	32748	102716	26374	-40855	-26817	43568	39708	15144	14916	6029	136590	113918	-15472	7200	100	1.2	8.3	2	53.2	14.2	17.2	7.6	31.9	6	5.4	9.4	1	93.5	90.1	6.5	9.9	364	11	38	22	96	58	86	32	76	59	26	27	14	256	289	37.7	17.6	49	28.1	29.3	14.4	39.6	22.6	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	181002	10-2-2018	044601	CBT 	00	044 	4612743	47563	403551	63078	2413450	647150	852960	386511	1466349	243860	240295	429882	43658	4291375	4150489	321368	462254	-20158	-14074	-20445	-3723	-40645	-6073	32745	10341	-23218	-5021	6598	-2236	-1928	-15705	-29897	-4453	9739	100	1	8.7	1.4	52.3	14	18.5	8.4	31.8	5.3	5.2	9.3	0.9	93	90	7	10	352	9	37	17	97	56	89	33	71	57	24	25	14	249	280	37.6	18	48.5	28.6	29.2	15.1	39.8	22.4	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180925	9-25-2018	044601	CBT 	00	044 	4632901	61637	423996	66800	2454095	653223	820215	376170	1489567	248880	233697	432118	45586	4307080	4180386	325821	452515	-96205	-15608	-569	-18296	76053	9541	-58315	30310	6742	-67087	-46460	24681	-4598	-104002	-107900	7797	11695	100	1.3	9.2	1.4	53	14.1	17.7	8.1	32.2	5.4	5	9.3	1	93	90.2	7	9.8	357	11	34	17	99	58	86	34	70	56	28	23	17	249	284	37	18.3	48	29.1	28.6	15.2	39.3	22.9	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180918	9-18-2018	044601	CBT 	00	044 	4729106	77245	424565	85096	2378042	643682	878529	345861	1482825	315968	280157	407437	50184	4411082	4288286	318024	440820	132418	2541	-24455	3958	7181	112262	122910	-25366	-89418	-22643	46563	6995	8235	143379	117842	-10961	14576	100	1.6	9	1.8	50.3	13.6	18.6	7.3	31.4	6.7	5.9	8.6	1.1	93.3	90.7	6.7	9.3	359	18	35	22	91	60	84	37	65	58	29	24	17	255	285	35.9	16.9	46.3	27.9	27.6	14	37.9	21.7	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180911	9-11-2018	044601	CBT 	00	044 	4596688	74704	449020	81138	2370861	531420	755620	371226	1572244	338611	233594	400443	41950	4267703	4170444	328985	426244	121965	3235	64873	274	146517	19285	-4081	-40590	-6846	5760	7029	21993	-726	117417	100531	4548	21434	100	1.6	9.8	1.8	51.6	11.6	16.4	8.1	34.2	7.4	5.1	8.7	0.9	92.8	90.7	7.2	9.3	354	17	35	24	90	55	80	35	73	65	26	23	15	255	283	34.6	16.8	45.1	27.8	27.3	14.3	37.5	22.6	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180904	9-4-2018	044601	CBT 	00	044 	4474723	71469	384147	80864	2224344	512135	759701	411817	1579090	332851	226565	378449	42676	4150286	4069913	324437	404810	-112290	-10019	-18072	-25897	92197	15487	40140	9231	-12390	-104582	-26659	20768	642	-24948	-83904	-87342	-28386	100	1.6	8.6	1.8	49.7	11.4	17	9.2	35.3	7.4	5.1	8.5	1	92.7	91	7.3	9	356	16	37	25	87	51	76	42	77	71	21	25	15	261	282	34.5	17.1	45.4	28	27.1	14.7	37.3	22.8	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180828	8-28-2018	044601	CBT 	00	044 	4587013	81488	402219	106761	2132147	496647	719561	402586	1591480	437433	253224	357682	42034	4175235	4153817	411778	433196	17527	9594	-37348	12549	-94858	-19866	37184	-57457	-4837	3536	-4010	12304	57	-93403	3579	110930	13948	100	1.8	8.8	2.3	46.5	10.8	15.7	8.8	34.7	9.5	5.5	7.8	0.9	91	90.6	9	9.4	346	20	36	25	83	52	74	32	77	75	24	22	15	257	278	32.7	17	42.8	27.5	25.5	15.2	35.2	23.2	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180821	8-21-2018	044601	CBT 	00	044 	4569486	71894	439567	94211	2227005	516514	682377	460043	1596317	433897	257235	345377	41977	4268638	4150237	300848	419249	99768	1407	17579	20488	60749	-102	-12320	2059	689	57253	-19666	10545	-2818	107153	91313	-7385	8455	100	1.6	9.6	2.1	48.7	11.3	14.9	10.1	34.9	9.5	5.6	7.6	0.9	93.4	90.8	6.6	9.2	348	14	38	23	81	57	75	36	76	68	18	28	16	253	277	34.1	17.1	45	27.7	27.1	14.9	37.4	22.8	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180814	8-14-2018	044601	CBT 	00	044 	4469718	70487	421988	73723	2166256	516616	694698	457983	1595628	376644	276900	334833	44795	4161486	4058924	308232	410794	74761	-13107	90742	-33452	59351	-19772	-8721	43634	23271	23799	-20635	8996	10745	61614	95608	13147	-20847	100	1.6	9.4	1.6	48.5	11.6	15.5	10.2	35.7	8.4	6.2	7.5	1	93.1	90.8	6.9	9.2	350	11	40	19	86	58	78	38	73	63	20	24	12	251	271	34.7	17.1	45.5	28.2	27.3	15	37.7	22.9	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180807	8-7-2018	044601	CBT 	00	044 	4394957	83594	331246	107175	2106905	536388	703419	414349	1572357	352845	297535	325836	34049	4099872	3963316	295085	431641	238367	2946	66724	10359	114442	26903	3370	29561	72615	66479	-454	2648	5101	231804	254199	6563	-15832	100	1.9	7.5	2.4	47.9	12.2	16	9.4	35.8	8	6.8	7.4	0.8	93.3	90.2	6.7	9.8	346	13	37	18	82	59	77	35	74	60	24	22	12	246	267	34.7	17.4	45.8	28.2	27.6	15.1	38	23	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180731	7-31-2018	044601	CBT 	00	044 	4156590	80648	264522	96816	1992464	509485	700049	384788	1499742	286366	297989	323188	28948	3868068	3709116	288522	447474	-2423	18334	-16694	-17051	69344	-29696	-23210	23862	120116	-42147	-20740	6561	-623	7769	-2743	-10192	320	100	1.9	6.4	2.3	47.9	12.3	16.8	9.3	36.1	6.9	7.2	7.8	0.7	93.1	89.2	6.9	10.8	346	12	36	17	82	56	76	42	74	61	22	22	11	242	269	34.2	18	46	28.9	26.9	15.7	37.9	23.2	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180724	7-24-2018	044601	CBT 	00	044 	4159013	62315	281216	113867	1923120	539181	723259	360925	1379626	328514	318729	316627	29571	3860299	3711860	298714	447153	85295	-2741	-18497	9966	-2479	20473	42928	24518	-18982	22812	-29559	-2594	-3584	61861	52522	23434	32773	100	1.5	6.8	2.7	46.2	13	17.4	8.7	33.2	7.9	7.7	7.6	0.7	92.8	89.2	7.2	10.8	352	10	41	23	79	59	76	37	83	59	23	20	10	239	281	33.6	17.5	45.4	28.5	26.5	15.2	37.5	22.5	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180717	7-17-2018	044601	CBT 	00	044 	4073718	65056	299713	103901	1925599	518708	680331	336407	1398608	305702	348287	319220	33155	3798437	3659338	275281	414380	-89509	-45538	7302	-23342	32978	-8101	-31555	2871	-3202	-24012	-264	1276	-5401	-94264	-87035	4755	-2474	100	1.6	7.4	2.6	47.3	12.7	16.7	8.3	34.3	7.5	8.5	7.8	0.8	93.2	89.8	6.8	10.2	357	12	42	21	81	59	76	40	75	62	22	26	12	241	287	33.6	18.8	45.4	29.6	26.2	16.5	37.4	24	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180710	7-10-2018	044601	CBT 	00	044 	4163227	110594	292411	127243	1892621	526809	711886	333536	1401810	329714	348551	317944	38556	3892701	3746373	270526	416854	37940	15415	4068	-981	-7407	-21758	12791	9757	23277	8895	-7443	10521	552	31579	37365	6361	575	100	2.7	7	3.1	45.5	12.7	17.1	8	33.7	7.9	8.4	7.6	0.9	93.5	90	6.5	10	361	17	40	22	81	59	75	39	78	67	20	27	13	252	286	31.9	19.5	43.5	30.9	24.7	16.4	35.6	23.2	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180703	7-3-2018	044601	CBT 	00	044 	4125287	95179	288343	128224	1900028	548567	699095	323779	1378533	320819	355995	307423	38004	3861123	3709008	264164	416279	109149	7925	-43331	11310	35202	64837	34426	21621	83803	-9817	19652	-23793	-11663	108656	105772	493	3377	100	2.3	7	3.1	46.1	13.3	16.9	7.8	33.4	7.8	8.6	7.5	0.9	93.6	89.9	6.4	10.1	353	15	38	21	81	58	74	37	77	66	23	24	13	244	283	31.5	19.4	43.3	30.7	24.7	17.1	35.7	24.1	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180626	6-26-2018	044601	CBT 	00	044 	4016138	87254	331674	116914	1864826	483730	664669	302158	1294730	330636	336343	331216	49667	3752467	3603235	263671	412903	-136379	16197	20719	-40534	-8158	-99422	-1914	-48761	65833	-71997	38227	10367	-20396	-137337	-137345	958	966	100	2.2	8.3	2.9	46.4	12	16.5	7.5	32.2	8.2	8.4	8.2	1.2	93.4	89.7	6.6	10.3	348	13	39	19	83	56	76	35	75	66	22	25	14	240	283	31.9	18.8	43.5	29.5	25.4	17.1	36.4	23.8	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180619	6-19-2018	044601	CBT 	00	044 	4152517	71056	310956	157449	1872984	583151	666583	350919	1228896	402634	298116	320849	70063	3889804	3740581	262713	411936	-8058	-8385	-7353	14735	-36959	16094	4229	9941	-12000	-18442	17696	1212	9337	-7849	7812	-209	-15870	100	1.7	7.5	3.8	45.1	14	16.1	8.5	29.6	9.7	7.2	7.7	1.7	93.7	90.1	6.3	9.9	358	16	39	24	81	60	76	43	70	69	21	28	14	252	289	30.5	18.7	41.7	29.6	24.7	16.1	35.3	22.9	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180612	6-12-2018	044601	CBT 	00	044 	4160575	79441	318308	142714	1909943	567057	662353	340978	1240896	421076	280420	319637	60727	3897653	3732768	262922	427807	112720	-20191	-40700	33746	-31500	-15920	64520	17915	23812	23907	16794	-4834	7082	112272	91614	448	21106	100	1.9	7.7	3.4	45.9	13.6	15.9	8.2	29.8	10.1	6.7	7.7	1.5	93.7	89.7	6.3	10.3	345	17	38	27	80	58	77	43	67	65	19	23	11	249	276	30.9	18.1	41.7	29.2	25.2	16.2	35.5	23.6	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180605	6-5-2018	044601	CBT 	00	044 	4047855	99632	359008	108968	1941443	582977	597833	323064	1217083	397169	263627	324471	53644	3785381	3641154	262474	406701	-241028	5392	-41031	-41198	-38965	-7972	-10228	-32203	-6811	-47789	-11884	16177	17108	-159766	-121744	-81262	-119284	100	2.5	8.9	2.7	48	14.4	14.8	8	30.1	9.8	6.5	8	1.3	93.5	90	6.5	10	354	17	40	27	83	56	75	46	70	72	20	22	12	258	282	31.5	17.4	42.4	27.8	25.7	15.9	36.3	23.5	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180529	5-29-2018	044601	CBT 	00	044 	4288883	94241	400039	150165	1980408	590949	608062	355267	1223895	444958	275510	308294	36536	3945148	3762898	343735	525985	-34889	1888	71611	7653	5663	21868	-33010	71066	-25157	-144786	4819	3462	5122	-81585	-93238	46696	58349	100	2.2	9.3	3.5	46.2	13.8	14.2	8.3	28.5	10.4	6.4	7.2	0.9	92	87.7	8	12.3	349	14	40	28	86	51	77	43	73	74	18	23	11	259	280	30.4	16.4	41	26.3	24.9	14.1	34.8	21.4	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180522	5-22-2018	044601	CBT 	00	044 	4323772	92353	328428	142512	1974745	569081	641072	284201	1249052	589744	270692	304832	31414	4026733	3856135	297039	467637	64065	-11033	-9480	920	24858	-102312	23714	-18058	98772	30291	7615	9400	-1146	57161	50159	6904	13906	100	2.1	7.6	3.3	45.7	13.2	14.8	6.6	28.9	13.6	6.3	7.1	0.7	93.1	89.2	6.9	10.8	367	18	36	27	88	54	78	38	82	71	24	25	14	264	293	29.7	16.3	40.4	26.2	24.7	13.6	34.7	20.3	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180515	5-15-2018	044601	CBT 	00	044 	4259707	103385	337908	141593	1949887	671392	617357	302259	1150280	559453	263077	295432	32560	3969572	3805976	290135	453731	254559	10212	17717	28198	-57694	-109541	40101	-12807	28481	202030	30438	22528	9977	250454	239490	4105	15069	100	2.4	7.9	3.3	45.8	15.8	14.5	7.1	27	13.1	6.2	6.9	0.8	93.2	89.3	6.8	10.7	366	14	39	29	82	61	80	38	82	66	26	24	14	262	293	29.9	15.3	40.3	25.4	25.2	12.4	35.2	20	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180508	5-8-2018	044601	CBT 	00	044 	4005148	93173	320191	113395	2007581	780934	577257	315066	1121799	357424	232639	272904	22583	3719118	3566486	286030	438662	16800	7027	5356	2960	-34645	-38837	37219	4019	30298	1454	-10305	6360	-2408	5321	42401	11479	-25601	100	2.3	8	2.8	50.1	19.5	14.4	7.9	28	8.9	5.8	6.8	0.6	92.9	89	7.1	11	352	13	33	24	84	59	79	37	80	65	24	22	12	251	281	31.9	16.5	42.9	27.9	27.2	13.4	38	21.2	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180501	5-1-2018	044601	CBT 	00	044 	3988348	86146	314835	110434	2042226	819771	540037	311047	1091501	355969	242945	266544	24992	3713797	3524084	274551	464264	143622	-29479	18787	30381	167014	11409	-14132	-68099	115606	-2296	54609	-17301	1417	139414	143871	4208	-249	100	2.2	7.9	2.8	51.2	20.6	13.5	7.8	27.4	8.9	6.1	6.7	0.6	93.1	88.4	6.9	11.6	361	14	33	25	83	62	82	34	88	65	24	23	13	255	291	31.8	15.7	42.6	27.5	27.6	12.5	38.2	20.5	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180424	4-24-2018	044601	CBT 	00	044 	3844726	115626	296048	80053	1875212	808362	554170	379146	975896	358266	188335	283846	23575	3574382	3380213	270344	464513	61522	53325	-55838	-9593	-83656	-35482	21732	4327	77468	54181	7705	-9334	2024	50045	45158	11477	16364	100	3	7.7	2.1	48.8	21	14.4	9.9	25.4	9.3	4.9	7.4	0.6	93	87.9	7	12.1	349	16	33	27	75	62	78	46	73	65	23	21	11	252	278	33.1	16.1	43.7	26.6	28.3	12.1	38.5	20	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180417	4-17-2018	044601	CBT 	00	044 	3783204	62301	351885	89646	1958868	843844	532438	374819	898428	304085	180630	293179	21550	3524338	3335055	258866	448149	101844	3830	-8890	15254	76045	84123	5901	6302	4008	22892	-20516	-14913	-4660	105048	103715	-3204	-1871	100	1.6	9.3	2.4	51.8	22.3	14.1	9.9	23.7	8	4.8	7.7	0.6	93.2	88.2	6.8	11.8	346	10	40	27	73	63	74	43	74	62	17	26	13	241	281	33.5	17.8	44.4	27	28.1	13.9	38.8	21.7	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180410	4-10-2018	044601	CBT 	00	044 	3681360	58471	360775	74392	1882823	759721	526537	368517	894420	281193	201145	308093	26211	3419289	3231341	262071	450019	31266	-3152	15509	-1701	6916	5515	-4675	43007	31810	-3059	-7524	3201	-762	29050	45838	2216	-14572	100	1.6	9.8	2	51.1	20.6	14.3	10	24.3	7.6	5.5	8.4	0.7	92.9	87.8	7.1	12.2	333	10	35	20	74	53	71	41	70	61	19	31	14	228	271	33.7	17.8	44.5	27	28	14	38.7	21.8	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180403	4-3-2018	044601	CBT 	00	044 	3650094	61624	345267	76092	1875907	754206	531212	325510	862610	284252	208670	304892	26972	3390239	3185503	259855	464591	34880	-3156	-51961	3676	97855	-56590	21657	-34571	100699	10450	-26264	14626	1917	71563	44473	-36683	-9593	100	1.7	9.5	2.1	51.4	20.7	14.6	8.9	23.6	7.8	5.7	8.4	0.7	92.9	87.3	7.1	12.7	327	12	33	23	72	53	67	34	75	61	19	29	13	227	264	34.2	17.2	45.4	26.7	28.6	13.7	39.3	21.3	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180327	3-27-2018	044601	CBT 	00	044 	3615214	64780	397228	72416	1778052	810796	509555	360081	761911	273802	234933	290266	25055	3318676	3141030	296538	474184	-102787	-24957	72683	-27643	-18240	-90590	38547	11288	-13645	-91869	-7175	1022	-2236	-122284	-113730	19497	10943	100	1.8	11	2	49.2	22.4	14.1	10	21.1	7.6	6.5	8	0.7	91.8	86.9	8.2	13.1	324	10	38	22	66	53	64	47	60	58	18	32	12	221	259	34.4	17.1	45	27.6	28.7	13.6	38.9	21.8	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180320	3-20-2018	044601	CBT 	00	044 	3718001	89737	324545	100059	1796292	901386	471009	348793	775556	365671	242108	289244	27291	3440961	3254760	277040	463241	94568	-13451	28054	797	33196	32441	-9805	38430	-33933	28435	12925	45967	-2281	88246	89676	6322	4892	100	2.4	8.7	2.7	48.3	24.2	12.7	9.4	20.9	9.8	6.5	7.8	0.7	92.5	87.5	7.5	12.5	336	12	37	24	64	59	66	41	74	69	23	26	12	237	270	33.1	16.2	43.9	26.5	28	12.2	38.4	20.2	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180313	3-13-2018	044601	CBT 	00	044 	3623433	103189	296491	99262	1763096	868945	480814	310363	809489	337235	229183	243276	29572	3352715	3165085	270718	458348	-79380	9751	-41112	-3603	-22738	1400	-6728	8660	39675	-44014	-14567	-16816	-10431	-83670	-81628	4290	2248	100	2.8	8.2	2.7	48.7	24	13.3	8.6	22.3	9.3	6.3	6.7	0.8	92.5	87.4	7.5	12.6	338	14	35	27	62	63	68	41	72	68	20	31	13	241	273	33.8	15.9	44.6	25.6	28.5	12.7	38.6	20.7	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180306	3-6-2018	044601	CBT 	00	044 	3702813	93438	337603	102865	1785834	867545	487542	301703	769813	381250	243750	260092	40002	3436384	3246712	266429	456101	-71143	-5283	26824	-13134	75308	48353	-3327	38966	-3318	-60242	14441	12983	-1146	45584	6995	-116727	-78138	100	2.5	9.1	2.8	48.2	23.4	13.2	8.1	20.8	10.3	6.6	7	1.1	92.8	87.7	7.2	12.3	340	12	36	27	65	61	69	39	77	70	22	28	13	244	275	33.4	15.3	44.3	24.2	28.1	11.8	38.4	18.7	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180227	2-27-2018	044601	CBT 	00	044 	3773956	98721	310779	115999	1710526	819192	490868	262737	773132	441492	229309	247109	41148	3390800	3239718	383156	534238	-344000	13614	-17306	-37138	7311	-49207	-49535	-42879	30563	-268973	-29319	-23418	-18933	-425853	-433946	81853	89946	100	2.6	8.2	3.1	45.3	21.7	13	7	20.5	11.7	6.1	6.5	1.1	89.8	85.8	10.2	14.2	340	13	35	30	64	61	74	42	73	68	22	30	16	249	279	31.2	14.9	40.9	23.7	26.3	11.9	34.9	19	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180220	2-20-2018	044601	CBT 	00	044 	4117956	85108	328085	153137	1703215	868399	540403	305617	742569	710465	258628	270526	60081	3816653	3673664	301303	444292	237222	-13115	18914	20494	68821	8046	-53936	19647	48546	167044	82	-3924	13320	222358	218505	14864	18717	100	2.1	8	3.7	41.4	21.1	13.1	7.4	18	17.3	6.3	6.6	1.5	92.7	89.2	7.3	10.8	353	13	43	33	60	66	74	40	75	71	24	31	12	252	291	29.5	13.9	39.2	22.9	23.9	10	32.1	17	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180213	2-13-2018	044601	CBT 	00	044 	3880734	98223	309170	132643	1634394	860353	594339	285969	694023	543421	258546	274450	46760	3594295	3455159	286439	425575	3489	-40281	3824	21258	-22880	-33590	35991	-43482	-68101	84695	-4354	-5089	-2217	28730	36771	-25241	-33282	100	2.5	8	3.4	42.1	22.2	15.3	7.4	17.9	14	6.7	7.1	1.2	92.6	89	7.4	11	344	17	35	31	61	70	74	40	68	70	23	30	12	248	283	30.6	14.4	40	23.4	24.4	10.9	32.5	16.6	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180206	2-6-2018	044601	CBT 	00	044 	3877245	138505	305347	111385	1657274	893943	558347	329451	762124	458726	262900	279539	48977	3565565	3418388	311680	458857	193692	-7309	65009	21438	-2892	56561	71046	16553	-60016	66372	7936	-7869	-16584	156559	195957	37133	-2265	100	3.6	7.9	2.9	42.7	23.1	14.4	8.5	19.7	11.8	6.8	7.2	1.3	92	88.2	8	11.8	359	17	34	27	63	72	71	46	72	72	26	29	13	249	293	30.7	13.5	40.1	22.2	25.3	10.2	34	16.8	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180130	1-30-2018	044601	CBT 	00	044 	3683553	145814	240338	89947	1660166	837381	487301	312898	822140	392354	254964	287408	65561	3409006	3222431	274547	461122	301	41538	9683	-26523	4405	67412	-22458	-7312	-32206	-7814	7692	12324	4480	-5992	4899	6293	-4598	100	4	6.5	2.4	45.1	22.7	13.2	8.5	22.3	10.7	6.9	7.8	1.8	92.5	87.5	7.5	12.5	351	15	30	20	66	68	74	35	80	67	23	34	12	237	287	31.4	12.9	41	21.6	27.6	10.2	36	16.6	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180123	1-23-2018	044601	CBT 	00	044 	3683252	104275	230655	116471	1655762	769970	509759	320210	854345	400168	247272	275084	61081	3414997	3217531	268255	465721	213313	4372	10223	20841	26696	91306	46777	-8082	-68137	85548	12271	10991	17058	205481	214607	7832	-1294	100	2.8	6.3	3.2	45	20.9	13.8	8.7	23.2	10.9	6.7	7.5	1.7	92.7	87.4	7.3	12.6	347	16	31	25	63	66	73	44	74	67	25	28	14	241	285	31.8	12.9	41.1	21.4	27.7	10.7	35.8	16.3	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
