Market_and_Exchange_Names	As_of_Date_In_Form_YYMMDD	Report_Date_as_MM_DD_YYYY	CFTC_Contract_Market_Code	CFTC_Market_Code	CFTC_Region_Code	CFTC_Commodity_Code	Open_Interest_All	Dealer_Positions_Long_All	Dealer_Positions_Short_All	Dealer_Positions_Spread_All	Asset_Mgr_Positions_Long_All	Asset_Mgr_Positions_Short_All	Asset_Mgr_Positions_Spread_All	Lev_Money_Positions_Long_All	Lev_Money_Positions_Short_All	Lev_Money_Positions_Spread_All	Other_Rept_Positions_Long_All	Other_Rept_Positions_Short_All	Other_Rept_Positions_Spread_All	Tot_Rept_Positions_Long_All	Tot_Rept_Positions_Short_All	NonRept_Positions_Long_All	NonRept_Positions_Short_All	Change_in_Open_Interest_All	Change_in_Dealer_Long_All	Change_in_Dealer_Short_All	Change_in_Dealer_Spread_All	Change_in_Asset_Mgr_Long_All	Change_in_Asset_Mgr_Short_All	Change_in_Asset_Mgr_Spread_All	Change_in_Lev_Money_Long_All	Change_in_Lev_Money_Short_All	Change_in_Lev_Money_Spread_All	Change_in_Other_Rept_Long_All	Change_in_Other_Rept_Short_All	Change_in_Other_Rept_Spread_All	Change_in_Tot_Rept_Long_All	Change_in_Tot_Rept_Short_All	Change_in_NonRept_Long_All	Change_in_NonRept_Short_All	Pct_of_Open_Interest_All	Pct_of_OI_Dealer_Long_All	Pct_of_OI_Dealer_Short_All	Pct_of_OI_Dealer_Spread_All	Pct_of_OI_Asset_Mgr_Long_All	Pct_of_OI_Asset_Mgr_Short_All	Pct_of_OI_Asset_Mgr_Spread_All	Pct_of_OI_Lev_Money_Long_All	Pct_of_OI_Lev_Money_Short_All	Pct_of_OI_Lev_Money_Spread_All	Pct_of_OI_Other_Rept_Long_All	Pct_of_OI_Other_Rept_Short_All	Pct_of_OI_Other_Rept_Spread_All	Pct_of_OI_Tot_Rept_Long_All	Pct_of_OI_Tot_Rept_Short_All	Pct_of_OI_NonRept_Long_All	Pct_of_OI_NonRept_Short_All	Traders_Tot_All	Traders_Dealer_Long_All	Traders_Dealer_Short_All	Traders_Dealer_Spread_All	Traders_Asset_Mgr_Long_All	Traders_Asset_Mgr_Short_All	Traders_Asset_Mgr_Spread_All	Traders_Lev_Money_Long_All	Traders_Lev_Money_Short_All	Traders_Lev_Money_Spread_All	Traders_Other_Rept_Long_All	Traders_Other_Rept_Short_All	Traders_Other_Rept_Spread_All	Traders_Tot_Rept_Long_All	Traders_Tot_Rept_Short_All	Conc_Gross_LE_4_TDR_Long_All	Conc_Gross_LE_4_TDR_Short_All	Conc_Gross_LE_8_TDR_Long_All	Conc_Gross_LE_8_TDR_Short_All	Conc_Net_LE_4_TDR_Long_All	Conc_Net_LE_4_TDR_Short_All	Conc_Net_LE_8_TDR_Long_All	Conc_Net_LE_8_TDR_Short_All	Contract_Units	CFTC_SubGroup_Code	FutOnly_or_Combined
10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170418	4-18-2017	043602	CBT 	00	043 	4210196	90353	236829	272777	1293672	917460	632395	531660	687369	572300	284772	200288	124675	3802604	3644093	407592	566103	309718	4630	54909	63985	39141	-29427	77963	-13295	38377	123098	-33537	-39113	27316	289302	317109	20416	-7391	100	2.1	5.6	6.5	30.7	21.8	15	12.6	16.3	13.6	6.8	4.8	3	90.3	86.6	9.7	13.4	412	19	44	48	60	82	82	65	67	88	33	42	32	319	343	25.6	16.4	34.1	24.2	21.5	11.9	27.9	17.1	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170411	4-11-2017	043602	CBT 	00	043 	3900478	85723	181920	208792	1254531	946887	554432	544955	648992	449201	318309	239402	97359	3513302	3326984	387176	573494	192556	-4896	7864	14602	28821	-5823	43340	50152	29335	49174	-16018	31779	17108	182285	187379	10271	5177	100	2.2	4.7	5.4	32.2	24.3	14.2	14	16.6	11.5	8.2	6.1	2.5	90.1	85.3	9.9	14.7	409	16	48	52	54	84	80	63	71	89	31	42	30	312	348	26.6	16	35.6	23.1	22.9	12.2	30.4	17.6	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170404	4-4-2017	043602	CBT 	00	043 	3707922	90619	174057	194190	1225709	952709	511091	494803	619657	400027	334327	207623	80251	3331017	3139605	376905	568317	144108	63	4437	36117	-45361	1284	60488	-12729	-70335	83806	-10876	2305	19279	130788	137382	13320	6726	100	2.4	4.7	5.2	33.1	25.7	13.8	13.3	16.7	10.8	9	5.6	2.2	89.8	84.7	10.2	15.3	399	22	47	53	49	86	77	61	67	83	31	36	29	303	338	27.1	16.1	37	23.6	23.8	12.8	32.4	18.7	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170328	3-28-2017	043602	CBT 	00	043 	3563814	90556	169620	158072	1271071	951425	450603	507531	689992	316221	345202	205318	60972	3200229	3002224	363585	561590	-132411	3294	-57799	-9621	-48281	21748	-11899	67402	9179	-67882	-70145	8688	-11789	-148920	-119376	16509	-13035	100	2.5	4.8	4.4	35.7	26.7	12.6	14.2	19.4	8.9	9.7	5.8	1.7	89.8	84.2	10.2	15.8	401	20	41	44	57	80	74	64	71	87	29	39	26	303	329	28.4	16.7	37.9	24.6	25.2	13.6	33.8	20	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170321	3-21-2017	043602	CBT 	00	043 	3696225	87262	227419	167693	1319351	929678	462502	440129	680813	384103	415347	196630	72761	3349149	3121599	347076	574626	-140218	-12653	38118	548	-46470	-45486	24076	32461	-78642	-58488	-50757	967	-18531	-129814	-137438	-10404	-2780	100	2.4	6.2	4.5	35.7	25.2	12.5	11.9	18.4	10.4	11.2	5.3	2	90.6	84.5	9.4	15.5	412	22	45	48	54	79	74	65	70	87	33	44	30	311	340	28.5	16.9	38.9	25.2	25.9	13.9	34.8	20.2	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170314	3-14-2017	043602	CBT 	00	043 	3836443	99915	189301	167145	1365822	975164	438426	407668	759455	442591	466104	195663	91292	3478963	3259037	357480	577406	41856	-7194	27342	16793	-84135	-56466	6513	-5752	-24070	74102	22737	-12699	13748	36813	45263	5043	-3407	100	2.6	4.9	4.4	35.6	25.4	11.4	10.6	19.8	11.5	12.1	5.1	2.4	90.7	84.9	9.3	15.1	403	22	46	51	52	79	78	65	68	93	31	40	27	312	340	29.7	15.1	40.1	22.5	27.8	12.7	36.9	18.6	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170307	3-7-2017	043602	CBT 	00	043 	3794587	107109	161959	150352	1449957	1031630	431913	413420	783526	368489	443367	208362	77544	3442150	3213774	352437	580813	30511	7789	-32878	-14474	10579	-25814	3888	-399	63438	-5978	45575	15574	2362	49341	6118	-18830	24393	100	2.8	4.3	4	38.2	27.2	11.4	10.9	20.6	9.7	11.7	5.5	2	90.7	84.7	9.3	15.3	392	24	39	49	47	83	76	62	67	87	30	40	30	296	338	32.1	16.3	43	24.6	30	14.5	39.2	20.8	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170228	2-28-2017	043602	CBT 	00	043 	3764076	99320	194836	164826	1439378	1057444	428025	413819	720088	374467	397792	192788	75182	3392809	3207655	371267	556421	-400442	-9365	-10716	-132924	79167	-45434	-10113	-64753	38208	-184882	-37473	15218	-28152	-388496	-358795	-11946	-41647	100	2.6	5.2	4.4	38.2	28.1	11.4	11	19.1	9.9	10.6	5.1	2	90.1	85.2	9.9	14.8	367	19	40	47	46	79	73	48	72	89	25	38	26	282	320	32.4	17.8	43	25.1	30.2	15.2	39.4	21.2	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170221	2-21-2017	043602	CBT 	00	043 	4164518	108685	205553	297750	1360211	1102878	438139	478572	681879	559348	435265	177570	103334	3781305	3566451	383213	598067	245338	-19865	37114	81981	41593	27968	-13113	4313	-3111	85569	8248	-21177	20317	209043	215549	36295	29789	100	2.6	4.9	7.1	32.7	26.5	10.5	11.5	16.4	13.4	10.5	4.3	2.5	90.8	85.6	9.2	14.4	381	22	38	45	47	80	79	54	75	92	25	39	30	296	331	29.1	16	39.9	25.1	26.8	13.2	34.8	18.9	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170214	2-14-2017	043602	CBT 	00	043 	3919180	128551	168438	215769	1318619	1074910	451251	474259	684990	473779	427018	198747	83016	3572262	3350902	346918	568278	134808	32005	-50594	34904	-29741	-65715	-4143	43949	124518	56794	4260	38642	4654	142683	139060	-7875	-4252	100	3.3	4.3	5.5	33.6	27.4	11.5	12.1	17.5	12.1	10.9	5.1	2.1	91.1	85.5	8.9	14.5	380	21	38	46	49	76	81	52	82	94	25	37	28	301	328	32	14.6	41.6	22.8	29.4	13.1	37.5	19.6	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170207	2-7-2017	043602	CBT 	00	043 	3784372	96545	219033	180865	1348359	1140625	455395	430310	560472	416985	422758	160105	78362	3429579	3211842	354793	572530	86374	8313	-2660	11020	85672	41777	328	-24818	-5699	40201	-25693	-31004	-17357	77667	36608	8707	49766	100	2.6	5.8	4.8	35.6	30.1	12	11.4	14.8	11	11.2	4.2	2.1	90.6	84.9	9.4	15.1	372	18	41	45	50	77	80	50	74	93	22	40	30	298	322	32.8	15.4	43.3	23.8	30.1	13.5	38.9	19.6	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170131	1-31-2017	043602	CBT 	00	043 	3697998	88233	221692	169845	1262687	1098847	455066	455127	566171	376784	448450	191108	95719	3351912	3175234	346086	522764	-129973	-6495	9560	-31005	-10112	-20648	8422	-8569	8419	-55349	12599	6389	-44100	-134607	-118309	4634	-11664	100	2.4	6	4.6	34.1	29.7	12.3	12.3	15.3	10.2	12.1	5.2	2.6	90.6	85.9	9.4	14.1	386	19	41	41	51	77	78	57	76	97	27	37	29	301	330	32.5	14.3	41.7	21.4	29.9	12	37.6	17.2	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170124	1-24-2017	043602	CBT 	00	043 	3827971	94727	212132	200850	1272799	1119495	446644	463697	557752	432133	435851	184719	139819	3486519	3293543	341452	534428	72080	7576	21488	10170	-64766	58529	-39934	74928	28058	-7324	37920	-21310	36105	54676	85782	17404	-13702	100	2.5	5.5	5.2	33.2	29.2	11.7	12.1	14.6	11.3	11.4	4.8	3.7	91.1	86	8.9	14	395	23	40	50	54	77	77	48	91	96	22	39	28	309	337	32.2	14.3	40.4	22.8	29.5	12	36.2	18.7	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170117	1-17-2017	043602	CBT 	00	043 	3755891	87151	190644	190680	1337565	1060966	486578	388769	529694	439456	397931	206029	103714	3431843	3207761	324048	548130	49159	-14136	-37174	33190	-36966	31241	21678	-21239	-23719	30022	9218	-970	1805	23570	56072	25589	-6913	100	2.3	5.1	5.1	35.6	28.2	13	10.4	14.1	11.7	10.6	5.5	2.8	91.4	85.4	8.6	14.6	383	19	38	48	52	81	85	57	75	96	24	36	29	312	329	34.5	15.4	42.2	23.8	31.7	12.7	38	19.2	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170110	1-10-2017	043602	CBT 	00	043 	3706732	101287	227818	157490	1374531	1029726	464900	410008	553413	409435	388714	206999	101909	3408273	3151689	298459	555043	97336	6902	-24474	9476	56410	35938	7007	-11681	-17342	64292	-8809	-1556	5237	128835	78579	-31499	18757	100	2.7	6.1	4.2	37.1	27.8	12.5	11.1	14.9	11	10.5	5.6	2.7	91.9	85	8.1	15	385	18	43	45	53	81	84	55	75	94	21	39	29	304	333	35.6	14.9	44	22.8	32.9	12.2	39.8	18.5	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170103	1-3-2017	043602	CBT 	00	043 	3609396	94385	252292	148014	1318121	993788	457892	421688	570755	345143	397523	208555	96672	3279438	3073110	329958	536286	47376	-4836	42891	9390	56851	34976	-527	12396	-31165	-7924	-9629	11400	-4736	50985	54306	-3609	-6930	100	2.6	7	4.1	36.5	27.5	12.7	11.7	15.8	9.6	11	5.8	2.7	90.9	85.1	9.1	14.9	376	17	38	38	51	80	74	54	76	86	21	39	28	283	319	34.8	14	43.8	21.5	32.4	12	39.5	16.6	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	170502	5-2-2017	043607	CBT 	00	043 	346816	2730	20264	2386	99876	140607	25705	116291	33215	10208	12022	6629	0	269218	239014	77598	107802	-4873	-145	-501	62	-1144	-16611	8225	-10362	3412	1012	378	0	0	-1974	-4401	-2899	-472	100	0.8	5.8	0.7	28.8	40.5	7.4	33.5	9.6	2.9	3.5	1.9	0	77.6	68.9	22.4	31.1	55		5		11	19	22	10	4	5			0	44	40	42.8	27.9	53.9	39.3	42.4	26.4	53.2	36.7	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	170425	4-25-2017	043607	CBT 	00	043 	351689	2875	20765	2324	101020	157218	17480	126652	29803	9197	11644	6629	0	271192	243416	80497	108273	201	-11781	-3687	-500	1513	1153	-476	13357	-2439	1254	-2613	0	0	754	-4695	-553	4896	100	0.8	5.9	0.7	28.7	44.7	5	36	8.5	2.6	3.3	1.9	0	77.1	69.2	22.9	30.8	58		5		10	21	22	12	4	5			0	46	41	42.6	27.8	54.2	39.1	42.4	26.4	54.1	36.9	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	170418	4-18-2017	043607	CBT 	00	043 	351488	14656	24452	2824	99507	156065	17956	113296	32242	7942	14257	6629	0	270438	248110	81050	103378	-7277	5	3073	-3	-1520	-12185	445	-3711	-2519	-74	47	0	0	-4810	-11263	-2467	3986	100	4.2	7	0.8	28.3	44.4	5.1	32.2	9.2	2.3	4.1	1.9	0	76.9	70.6	23.1	29.4	61	4	6		10	22	22	10	4	5			0	47	43	42.6	26.6	52.6	38.1	42.4	25.8	52.5	36.3	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	170411	4-11-2017	043607	CBT 	00	043 	358765	14651	21379	2827	101027	168250	17511	117006	34761	8016	14210	6629	0	275248	259373	83517	99392	13201	520	3266	473	-2786	16182	-1482	12635	-3059	804	2128	0	0	12293	16184	908	-2983	100	4.1	6	0.8	28.2	46.9	4.9	32.6	9.7	2.2	4	1.8	0	76.7	72.3	23.3	27.7	63	4	5		11	23	23	9	6	5			0	49	45	41.5	28.3	52.2	40	41.4	27.7	52	38.5	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	170404	4-4-2017	043607	CBT 	00	043 	345564	14131	18113	2354	103813	152068	18993	104371	37820	7212	12082	6629	0	262956	243189	82608	102375	10725	2161	-3331	-19	-4749	10462	3254	-989	163	-1270	2109	0	0	497	9259	10228	1466	100	4.1	5.2	0.7	30	44	5.5	30.2	10.9	2.1	3.5	1.9	0	76.1	70.4	23.9	29.6	59	4	5		10	23	21	8	5	5			0	44	43	43.2	26.9	53.9	38.7	43	26.1	53.7	36.6	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	170328	3-28-2017	043607	CBT 	00	043 	334839	11970	21444	2373	108562	141606	15739	105360	37657	8482	9973	6629	0	262459	233930	72380	100909	1854	-3931	-5721	17	-2421	12566	-1905	8278	484	-115	-245	0	0	-321	5326	2175	-3472	100	3.6	6.4	0.7	32.4	42.3	4.7	31.5	11.2	2.5	3	2	0	78.4	69.9	21.6	30.1	60		6		12	20	20	10	5	6			0	46	42	43	29	53.9	39.8	42.9	28.1	53.7	38.4	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	170321	3-21-2017	043607	CBT 	00	043 	332985	15901	27165	2356	110983	129040	17644	97082	37173	8596	10218	6629	0	262780	228603	70205	104382	2010	1661	-6694	-22	-6272	6723	1443	1421	-238	709	-459	0	0	-1518	1921	3528	89	100	4.8	8.2	0.7	33.3	38.8	5.3	29.2	11.2	2.6	3.1	2	0	78.9	68.7	21.1	31.3	61	4	6		12	20	20	10	5	6			0	46	43	42.1	25.5	52.5	37.9	42	24.7	52.2	35.7	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	170314	3-14-2017	043607	CBT 	00	043 	330975	14240	33859	2378	117255	122317	16201	95660	37411	7887	10677	6629	0	264298	226682	66677	104293	-8216	-2143	2720	-3393	1180	-3514	-241	-6135	2097	-500	2274	0	0	-8958	-2831	742	-5385	100	4.3	10.2	0.7	35.4	37	4.9	28.9	11.3	2.4	3.2	2	0	79.9	68.5	20.1	31.5	66	5	7		13	21	20	11	5	6			0	49	45	43.2	24.7	52.4	38.2	43.1	24	52.1	36.5	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	170307	3-7-2017	043607	CBT 	00	043 	339191	16383	31139	5771	116075	125831	16442	101795	35314	8387	8403	6629	0	273256	229513	65935	109678	-67	51	-115	2596	1619	-1311	566	337	-5217	-4706	-259	0	0	204	-8187	-271	8120	100	4.8	9.2	1.7	34.2	37.1	4.8	30	10.4	2.5	2.5	2	0	80.6	67.7	19.4	32.3	61	6	4	4	12	22	20	10	4	8			0	47	46	42.6	25.2	53.1	38	42.2	24.9	52.6	36.6	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	170228	2-28-2017	043607	CBT 	00	043 	339258	16332	31254	3175	114456	127142	15876	101458	40531	13093	8662	6629	0	273052	237700	66206	101558	3659	4417	11226	326	6493	-10399	3137	5934	5576	-3551	-589	0	0	16166	6315	-12507	-2656	100	4.8	9.2	0.9	33.7	37.5	4.7	29.9	11.9	3.9	2.6	2	0	80.5	70.1	19.5	29.9	64	5	6	5	12	21	20	12	5	9			0	49	49	42	26	51.8	37.4	41.6	25.6	51.2	35.5	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	170221	2-21-2017	043607	CBT 	00	043 	335599	11915	20028	2849	107963	137541	12739	95524	34955	16644	9251	6629	0	256886	231385	78713	104214	17414	-2208	-1614	1053	306	-493	-2738	3314	2540	8005	31	0	0	7763	6753	9651	10661	100	3.6	6	0.8	32.2	41	3.8	28.5	10.4	5	2.8	2	0	76.5	68.9	23.5	31.1	59		6		12	18	18	11	6	9			0	44	44	42.3	29.4	52.4	40.5	42	29	52.1	38.9	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	170214	2-14-2017	043607	CBT 	00	043 	318185	14123	21642	1796	107657	138034	15477	92211	32415	8639	9220	6629	0	249123	224632	69062	93553	299	1607	213	-219	6929	1706	-4627	7953	794	-800	-122	0	0	10720	-2933	-10421	3232	100	4.4	6.8	0.6	33.8	43.4	4.9	29	10.2	2.7	2.9	2.1	0	78.3	70.6	21.7	29.4	57	4	6		11	19	19	10	4	6			0	43	41	44	30.5	54.2	41.8	43.8	30.1	53.8	40.8	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	170207	2-7-2017	043607	CBT 	00	043 	317886	12516	21429	2015	100728	136328	20104	84258	31621	9440	9342	6629	0	238402	227566	79484	90320	5163	3131	733	338	1360	9199	6650	-7000	-1861	-47	0	0	0	4432	15012	731	-9849	100	3.9	6.7	0.6	31.7	42.9	6.3	26.5	9.9	3	2.9	2.1	0	75	71.6	25	28.4	53		5		10	19	18	9	4	6			0	40	39	41.7	30.1	52.3	40.9	41.5	29.6	51.7	39.8	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	170131	1-31-2017	043607	CBT 	00	043 	312723	9385	20696	1677	99368	127129	13454	91258	33482	9486	9342	6629	0	233970	212553	78753	100170	3212	-1368	3420	-537	-1413	-9448	-1163	1605	1897	1327	-2611	0	0	-4161	-4504	7373	7716	100	3	6.6	0.5	31.8	40.7	4.3	29.2	10.7	3	3	2.1	0	74.8	68	25.2	32	53		5		11	17	16	9	5	6			0	39	37	42.3	30.1	52.4	41.7	42.1	29.6	51.8	40.4	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	170124	1-24-2017	043607	CBT 	00	043 	309511	10753	17276	2214	100781	136577	14617	89654	31585	8159	11953	6629	0	238131	217057	71380	92454	11116	-3354	7253	763	-1891	5013	-1844	13509	16374	-1580	-73	-2350	0	5530	23629	5586	-12513	100	3.5	5.6	0.7	32.6	44.1	4.7	29	10.2	2.6	3.9	2.1	0	76.9	70.1	23.1	29.9	56	4	5		11	20	19	8	4	6			0	45	39	40.7	30.6	52	41.8	40.4	30.1	51.4	40.5	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	170117	1-17-2017	043607	CBT 	00	043 	298395	14107	10023	1451	102672	131564	16461	76145	15211	9740	12026	8979	0	232601	193429	65794	104966	9437	4578	-9693	-2	2519	6404	993	5015	3633	-1821	82	0	0	11365	-486	-1928	9923	100	4.7	3.4	0.5	34.4	44.1	5.5	25.5	5.1	3.3	4	3	0	78	64.8	22	35.2	54	4	4		10	20	20	7	4	5			0	44	37	40.6	27.6	51	38.9	40.4	27.2	50.7	36.4	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	170110	1-10-2017	043607	CBT 	00	043 	288958	9529	19716	1453	100153	125160	15468	71129	11578	11561	11944	8979	0	221237	193915	67721	95043	-3787	4091	-9242	179	5601	8639	949	-14865	-324	1384	-1976	0	0	-4637	1585	850	-5372	100	3.3	6.8	0.5	34.7	43.3	5.4	24.6	4	4	4.1	3.1	0	76.6	67.1	23.4	32.9	53		6		9	18	19	7	5	5			0	40	39	41.3	28.3	52.7	38.1	40.9	27.8	52.2	36.3	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	170103	1-3-2017	043607	CBT 	00	043 	292745	5438	28958	1274	94552	116521	14519	85994	11902	10177	13920	8979	0	225874	192330	66871	100415	3505	-1700	4251	164	1733	-7262	1533	4579	6001	156	703	0	0	7168	4843	-3663	-1338	100	1.9	9.9	0.4	32.3	39.8	5	29.4	4.1	3.5	4.8	3.1	0	77.2	65.7	22.8	34.3	52		7		10	15	18	8	4	4			0	38	38	42.7	27.9	54.5	38.9	42.3	27.4	54.1	37.4	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170502	5-2-2017	044601	CBT 	00	044 	3424624	20451	476134	83088	1750695	717378	342633	419558	949504	192678	285696	268557	30418	3125218	3060390	299406	364234	59169	2707	76773	1826	37924	-7552	-2943	5609	-14122	1514	11662	2239	-1968	56332	55769	2837	3400	100	0.6	13.9	2.4	51.1	20.9	10	12.3	27.7	5.6	8.3	7.8	0.9	91.3	89.4	8.7	10.6	316	7	43	24	59	50	65	40	67	62	14	36	12	216	263	35.5	17.2	44.3	27.4	31.9	16.5	40.4	26.7	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170425	4-25-2017	044601	CBT 	00	044 	3365455	17744	399361	81262	1712771	724930	345576	413949	963626	191164	274034	266318	32386	3068886	3004621	296569	360834	-157528	-10118	-43110	-30177	-15480	14448	-27416	47517	26378	-89636	-14291	23168	-31377	-170977	-157722	13449	194	100	0.5	11.9	2.4	50.9	21.5	10.3	12.3	28.6	5.7	8.1	7.9	1	91.2	89.3	8.8	10.7	312	7	40	24	61	49	68	47	60	59	15	33	14	222	255	35.3	17.1	43.9	27.5	31.5	16.7	39.7	26.8	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170418	4-18-2017	044601	CBT 	00	044 	3522983	27862	442471	111439	1728251	710482	372991	366432	937248	280801	288325	243150	63763	3239863	3162344	283120	360639	204313	-4957	25154	10695	-17207	-51075	27042	103546	166576	31442	44125	-15224	7483	202169	202093	2144	2220	100	0.8	12.6	3.2	49.1	20.2	10.6	10.4	26.6	8	8.2	6.9	1.8	92	89.8	8	10.2	313	9	43	24	62	47	65	43	56	63	17	36	20	223	262	34.5	16.6	43.1	26.4	30.6	16.2	38.4	25.9	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170411	4-11-2017	044601	CBT 	00	044 	3318670	32819	417317	100744	1745458	761557	345949	262885	770672	249359	244200	258374	56280	3037694	2960250	280976	358420	130197	-26554	104906	12414	36069	13807	-5937	30647	-73765	57082	-7501	4995	16282	112501	129783	17696	414	100	1	12.6	3	52.6	22.9	10.4	7.9	23.2	7.5	7.4	7.8	1.7	91.5	89.2	8.5	10.8	320	9	44	26	62	48	66	43	59	60	18	37	21	224	269	36.4	18.1	45.7	27.3	32.4	17.8	40.7	26.6	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	170404	4-4-2017	044601	CBT 	00	044 	3188473	59373	312411	88330	1709389	747750	351886	232238	844436	192277	251701	253379	39998	2925193	2830467	263280	358006	-18158	16142	-48664	-1471	53376	45425	24649	-86193	-31686	-31788	-4904	15958	2993	-27196	-24583	9038	6425	100	1.9	9.8	2.8	53.6	23.5	11	7.3	26.5	6	7.9	7.9	1.3	91.7	88.8	8.3	11.2	306	11	38	29	61	46	64	36	61	63	17	36	20	224	258	38	18.4	47.3	28.3	33.6	18	42	27.5	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
