Market_and_Exchange_Names	As_of_Date_In_Form_YYMMDD	Report_Date_as_MM_DD_YYYY	CFTC_Contract_Market_Code	CFTC_Market_Code	CFTC_Region_Code	CFTC_Commodity_Code	Open_Interest_All	Dealer_Positions_Long_All	Dealer_Positions_Short_All	Dealer_Positions_Spread_All	Asset_Mgr_Positions_Long_All	Asset_Mgr_Positions_Short_All	Asset_Mgr_Positions_Spread_All	Lev_Money_Positions_Long_All	Lev_Money_Positions_Short_All	Lev_Money_Positions_Spread_All	Other_Rept_Positions_Long_All	Other_Rept_Positions_Short_All	Other_Rept_Positions_Spread_All	Tot_Rept_Positions_Long_All	Tot_Rept_Positions_Short_All	NonRept_Positions_Long_All	NonRept_Positions_Short_All	Change_in_Open_Interest_All	Change_in_Dealer_Long_All	Change_in_Dealer_Short_All	Change_in_Dealer_Spread_All	Change_in_Asset_Mgr_Long_All	Change_in_Asset_Mgr_Short_All	Change_in_Asset_Mgr_Spread_All	Change_in_Lev_Money_Long_All	Change_in_Lev_Money_Short_All	Change_in_Lev_Money_Spread_All	Change_in_Other_Rept_Long_All	Change_in_Other_Rept_Short_All	Change_in_Other_Rept_Spread_All	Change_in_Tot_Rept_Long_All	Change_in_Tot_Rept_Short_All	Change_in_NonRept_Long_All	Change_in_NonRept_Short_All	Pct_of_Open_Interest_All	Pct_of_OI_Dealer_Long_All	Pct_of_OI_Dealer_Short_All	Pct_of_OI_Dealer_Spread_All	Pct_of_OI_Asset_Mgr_Long_All	Pct_of_OI_Asset_Mgr_Short_All	Pct_of_OI_Asset_Mgr_Spread_All	Pct_of_OI_Lev_Money_Long_All	Pct_of_OI_Lev_Money_Short_All	Pct_of_OI_Lev_Money_Spread_All	Pct_of_OI_Other_Rept_Long_All	Pct_of_OI_Other_Rept_Short_All	Pct_of_OI_Other_Rept_Spread_All	Pct_of_OI_Tot_Rept_Long_All	Pct_of_OI_Tot_Rept_Short_All	Pct_of_OI_NonRept_Long_All	Pct_of_OI_NonRept_Short_All	Traders_Tot_All	Traders_Dealer_Long_All	Traders_Dealer_Short_All	Traders_Dealer_Spread_All	Traders_Asset_Mgr_Long_All	Traders_Asset_Mgr_Short_All	Traders_Asset_Mgr_Spread_All	Traders_Lev_Money_Long_All	Traders_Lev_Money_Short_All	Traders_Lev_Money_Spread_All	Traders_Other_Rept_Long_All	Traders_Other_Rept_Short_All	Traders_Other_Rept_Spread_All	Traders_Tot_Rept_Long_All	Traders_Tot_Rept_Short_All	Conc_Gross_LE_4_TDR_Long_All	Conc_Gross_LE_4_TDR_Short_All	Conc_Gross_LE_8_TDR_Long_All	Conc_Gross_LE_8_TDR_Short_All	Conc_Net_LE_4_TDR_Long_All	Conc_Net_LE_4_TDR_Short_All	Conc_Net_LE_8_TDR_Long_All	Conc_Net_LE_8_TDR_Short_All	Contract_Units	CFTC_SubGroup_Code	FutOnly_or_Combined
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE	160112	1/12/2016	132741	CME 	00	132 	17906196	2806043	1708832	3773480	956767	1399443	708116	614174	948151	6706201	451855	376084	1143878	17160514	16764183	745682	1142013	721761	-51280	213190	224067	-22232	-16594	54473	92304	-28037	157334	78063	-47128	134719	667448	692024	54313	29737	100	15.7	9.5	21.1	5.3	7.8	4	3.4	5.3	37.5	2.5	2.1	6.4	95.8	93.6	4.2	6.4	306	25	60	80	12	31	32	41	88	110	13	33	34	274	288	21.4	19.4	34.4	31.4	12.2	7.8	20.2	10.6	"(CONTRACTS OF $1,000,000)"	F33	Combined
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE	160105	1/5/2016	132741	CME 	00	132 	17184435	2857323	1495641	3549412	978999	1416037	653643	521870	976188	6548867	373792	423212	1009160	16493065	16072160	691370	1112275	-35039	153758	-24953	41282	-30719	3919	-18432	-110190	64424	-64939	22029	-10482	-22599	-29810	-31779	-5229	-3260	100	16.6	8.7	20.7	5.7	8.2	3.8	3	5.7	38.1	2.2	2.5	5.9	96	93.5	4	6.5	299	33	50	79	14	28	30	44	79	102	15	29	32	260	282	21.8	19.3	34.9	31.2	12.5	7.9	20.2	10.9	"(CONTRACTS OF $1,000,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160614	6/14/2016	246605	CBT 	00	246 	27063	4288	3399	0	0	12929	153	13516	7582	0	8172	2064	696	26825	26823	238	240	-5345	3938	-2087	-4197	0	842	0	-5394	54	0	166	-118	28	-5459	-5478	114	133	100	15.8	12.6	0	0	47.8	0.6	49.9	28	0	30.2	7.6	2.6	99.1	99.1	0.9	0.9	44	4	4	0	0	13		5	8	0	5	5		16	31	80.2	53.4	93.3	72.2	80.2	53.4	92.6	72.2	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160607	6/7/2016	246605	CBT 	00	246 	32408	350	5486	4197	0	12087	153	18910	7528	0	8006	2182	668	32284	32301	124	107	4158	-270	2335	3928	0	-655	27	218	-90	0	117	-1601	202	4222	4146	-64	12	100	1.1	16.9	13	0	37.3	0.5	58.3	23.2	0	24.7	6.7	2.1	99.6	99.7	0.4	0.3	41		5		0	11		5	8	0	5	5		15	31	84.5	52.1	94.5	71.9	77	45.1	83.1	62.9	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160531	5/31/2016	246605	CBT 	00	246 	28250	620	3151	269	0	12742	126	18692	7618	0	7889	3783	466	28062	28155	188	95	-71	-400	-1006	269	0	-605	0	158	-193	0	16	1552	-112	-69	-95	-2	24	100	2.2	11.2	1	0	45.1	0.4	66.2	27	0	27.9	13.4	1.6	99.3	99.7	0.7	0.3	45		5		0	13		5	9	0	5	6		15	34	86.2	49.9	94.9	69.9	86.2	48.9	94.3	69	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160524	5/24/2016	246605	CBT 	00	246 	28321	1020	4157	0	0	13347	126	18534	7811	0	7873	2231	578	28131	28250	190	71	1801	19	411	0	0	1592	0	1709	20	0	174	-78	-123	1779	1822	22	-21	100	3.6	14.7	0	0	47.1	0.4	65.4	27.6	0	27.8	7.9	2	99.3	99.7	0.7	0.3	46		5	0	0	13		5	10	0	5	5		15	34	85.9	49.6	95.2	68.3	85.9	49.6	94.8	68.3	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160517	5/17/2016	246605	CBT 	00	246 	26520	1001	3746	0	0	11755	126	16825	7791	0	7699	2309	701	26352	26428	168	92	1404	-263	1537	0	0	-175	-23	1167	179	0	499	-155	40	1420	1403	-16	1	100	3.8	14.1	0	0	44.3	0.5	63.4	29.4	0	29	8.7	2.6	99.4	99.7	0.6	0.3	46		5	0	0	13		5	10	0	4	6		15	34	84.9	47.1	95	67.2	84.9	47.1	94.2	67.2	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160510	5/10/2016	246605	CBT 	00	246 	25116	1264	2209	0	0	11930	149	15658	7612	0	7200	2464	661	24932	25025	184	91	651	476	129	0	0	-133	0	54	537	0	81	59	64	675	656	-24	-5	100	5	8.8	0	0	47.5	0.6	62.3	30.3	0	28.7	9.8	2.6	99.3	99.6	0.7	0.4	44		4	0	0	13		5	10	0		6		14	33	85.2	48.8	95.2	68.2	85.2	48.8	94.6	68.2	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160503	5/3/2016	246605	CBT 	00	246 	24465	788	2080	0	0	12063	149	15604	7075	0	7119	2405	597	24257	24369	208	96	-1009	-231	568	0	0	-1572	0	-628	120	0	-199	-93	1	-1057	-976	48	-33	100	3.2	8.5	0	0	49.3	0.6	63.8	28.9	0	29.1	9.8	2.4	99.1	99.6	0.9	0.4	40		4	0	0	11		4	10	0		7		11	32	88.5	51.9	98	71.9	88.5	51.9	96.1	71.9	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160426	4/26/2016	246605	CBT 	00	246 	25474	1019	1512	0	0	13635	149	16232	6955	0	7318	2498	596	25314	25345	160	129	-854	-304	334	0	0	107	-2	-586	-1302	0	160	122	-129	-861	-870	7	16	100	4	5.9	0	0	53.5	0.6	63.7	27.3	0	28.7	9.8	2.3	99.4	99.5	0.6	0.5	43			0	0	13		4	11	0		7		12	34	87.9	49.5	96.8	68	87.9	49.5	96.2	68	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160419	4/19/2016	246605	CBT 	00	246 	26328	1323	1178	0	0	13528	151	16818	8257	0	7158	2376	725	26175	26215	153	113	-155	33	782	0	0	-590	3	-483	-534	0	319	189	0	-128	-150	-27	-5	100	5	4.5	0	0	51.4	0.6	63.9	31.4	0	27.2	9	2.8	99.4	99.6	0.6	0.4	45			0	0	13		4	12	0		8		12	36	88	48.1	97.2	67.1	88	48.1	95.9	67.1	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160412	4/12/2016	246605	CBT 	00	246 	26483	1290	396	0	0	14118	148	17301	8791	0	6839	2187	725	26303	26365	180	118	-364	-907	0	0	0	-17	-4	375	96	0	126	-432	-10	-420	-367	56	3	100	4.9	1.5	0	0	53.3	0.6	65.3	33.2	0	25.8	8.3	2.7	99.3	99.6	0.7	0.4	44			0	0	13		5	11	0		7		14	33	87.3	47.8	96.1	66.8	87.3	47.8	95.1	66.8	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160405	4/5/2016	246605	CBT 	00	246 	26847	2197	396	0	0	14135	152	16926	8695	0	6713	2619	735	26723	26732	124	115	959	395	-30	0	0	639	18	274	-11	0	154	228	123	964	967	-5	-8	100	8.2	1.5	0	0	52.7	0.6	63	32.4	0	25	9.8	2.7	99.5	99.6	0.5	0.4	46			0	0	13		5	11	0		9		14	35	84.8	47.3	96.5	65.7	84.8	47.3	95.5	65.7	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160329	3/29/2016	246605	CBT 	00	246 	25888	1802	426	0	0	13496	134	16652	8706	0	6559	2391	612	25759	25765	129	123	931	118	114	0	0	458	0	441	196	0	349	151	0	908	919	23	12	100	7	1.6	0	0	52.1	0.5	64.3	33.6	0	25.3	9.2	2.4	99.5	99.5	0.5	0.5	44	4		0	0	13		4	10	0	5	6		15	32	85.4	47	94.5	66.1	85.4	47	94.5	66.1	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160322	3/22/2016	246605	CBT 	00	246 	24957	1684	312	0	0	13038	134	16211	8510	0	6210	2240	612	24851	24846	106	111	-1655	28	0	0	0	-596	0	-1686	-739	0	-15	-321	12	-1661	-1644	6	-11	100	6.7	1.3	0	0	52.2	0.5	65	34.1	0	24.9	9	2.5	99.6	99.6	0.4	0.4	41			0	0	13		4	11	0	5	4		14	30	85.7	46.8	95.1	67	85.7	46.8	94.8	67	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160315	3/15/2016	246605	CBT 	00	246 	26612	1656	312	0	0	13634	134	17897	9249	0	6225	2561	600	26512	26490	100	122	-6521	-3420	-6101	-816	0	343	32	-2484	86	-9	-24	-260	214	-6507	-6511	-14	-10	100	6.2	1.2	0	0	51.2	0.5	67.3	34.8	0	23.4	9.6	2.3	99.6	99.5	0.4	0.5	42			0	0	13		6	9	0	5	5		16	29	84.1	47.1	93.6	68	84.1	47.1	93.6	68	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160308	3/8/2016	246605	CBT 	00	246 	33133	5076	6413	816	0	13291	102	20381	9163	9	6249	2821	386	33019	33001	114	132	788	35	303	689	0	135	-34	51	360	-283	488	-208	-169	777	793	11	-5	100	15.3	19.4	2.5	0	40.1	0.3	61.5	27.7	0	18.9	8.5	1.2	99.7	99.6	0.3	0.4	44				0	13		7	9		5	5		17	33	83.1	48.1	93.1	66.5	83.1	45.6	92.4	64	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160301	3/1/2016	246605	CBT 	00	246 	32345	5041	6110	127	0	13156	136	20330	8803	292	5761	3029	555	32242	32208	103	137	1651	97	733	127	-310	337	0	1334	37	292	-17	-40	134	1657	1620	-6	31	100	15.6	18.9	0.4	0	40.7	0.4	62.9	27.2	0.9	17.8	9.4	1.7	99.7	99.6	0.3	0.4	47		4		0	13		6	11		5	6		16	37	84.4	46.5	93.8	64.9	84.2	46.1	93.6	64.5	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160223	2/23/2016	246605	CBT 	00	246 	30694	4944	5377	0	310	12819	136	18996	8766	0	5778	3069	421	30585	30588	109	106	980	264	-144	0	0	474	27	1099	298	0	-523	169	144	1011	968	-31	12	100	16.1	17.5	0	1	41.8	0.4	61.9	28.6	0	18.8	10	1.4	99.6	99.7	0.4	0.3	50		4	0		13		6	12	0	5	7		16	37	83.1	47.1	92.7	66.1	83.1	47.1	92.7	66.1	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160216	2/16/2016	246605	CBT 	00	246 	29714	4680	5521	0	310	12345	109	17897	8468	0	6301	2900	277	29574	29620	140	94	194	-72	708	0	0	-228	97	553	-554	0	-383	147	18	213	188	-19	6	100	15.8	18.6	0	1	41.5	0.4	60.2	28.5	0	21.2	9.8	0.9	99.5	99.7	0.5	0.3	43		4	0		11		5	9	0	5	6		15	30	77	49.2	91.8	69.4	77	49.2	91.8	69.4	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160209	2/9/2016	246605	CBT 	00	246 	29520	4752	4813	0	310	12573	12	17344	9022	0	6684	2753	259	29361	29432	159	88	-140	-734	1773	0	0	-1772	12	-1260	77	0	1916	-74	-117	-183	-101	43	-39	100	16.1	16.3	0	1.1	42.6	0	58.8	30.6	0	22.6	9.3	0.9	99.5	99.7	0.5	0.3	44		4	0		11		5	11	0	5	5		15	31	75.4	50.3	91.7	68.4	75.4	50.3	91.7	68.4	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160202	2/2/2016	246605	CBT 	00	246 	29660	5486	3040	0	310	14345	0	18604	8945	0	4768	2827	376	29544	29533	116	127	-1526	-145	34	0	0	-607	0	-1483	-372	0	251	-448	-175	-1552	-1568	26	42	100	18.5	10.2	0	1	48.4	0	62.7	30.2	0	16.1	9.5	1.3	99.6	99.6	0.4	0.4	46			0		13	0	5	11	0	4	6		14	34	81.1	49.3	93.1	70.4	81.1	49.3	93.1	70.4	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160126	1/26/2016	246605	CBT 	00	246 	31186	5631	3006	0	310	14952	0	20087	9317	0	4517	3275	551	31096	31101	90	85	-51	-320	173	0	-100	-408	0	208	-237	0	273	517	-52	9	-7	-60	-44	100	18.1	9.6	0	1	47.9	0	64.4	29.9	0	14.5	10.5	1.8	99.7	99.7	0.3	0.3	49		4	0		13	0	6	11	0	4	7		16	35	81.4	46.4	93.7	66.7	81.4	46.4	93.7	66.7	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160119	1/19/2016	246605	CBT 	00	246 	31237	5951	2833	0	410	15360	0	19879	9554	0	4244	2758	603	31087	31108	150	129	2418	1692	1622	0	0	1120	0	472	-2	0	116	-439	93	2373	2394	45	24	100	19.1	9.1	0	1.3	49.2	0	63.6	30.6	0	13.6	8.8	1.9	99.5	99.6	0.5	0.4	51		4	0		13	0	4	14	0	5	7		14	39	79.3	46.6	93.2	67.1	79.3	46.6	93.2	67.1	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160112	1/12/2016	246605	CBT 	00	246 	28819	4259	1211	0	410	14240	0	19407	9556	0	4128	3197	510	28714	28714	105	105	-1490	-658	604	0	0	-1535	0	-854	134	0	-187	-943	223	-1476	-1517	-14	27	100	14.8	4.2	0	1.4	49.4	0	67.3	33.2	0	14.3	11.1	1.8	99.6	99.6	0.4	0.4	45		5	0		10	0	5	10	0	4	8		14	33	83.3	49	94.9	69.3	83.3	49	94.9	69.3	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160105	1/5/2016	246605	CBT 	00	246 	30309	4917	607	0	410	15775	0	20261	9422	0	4315	4140	287	30190	30231	119	78	894	-46	0	0	0	21	0	807	813	0	141	99	-40	862	893	32	1	100	16.2	2	0	1.4	52	0	66.8	31.1	0	14.2	13.7	0.9	99.6	99.7	0.4	0.3	42			0		8	0	5	9	0	4	9		14	29	84.3	52	93.6	72.5	84.3	52	93.6	72.5	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
5 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160614	6/14/2016	246606	CBT 	00	246 	26319	10070	2049	0	218	11520	475	14431	8040	0	1004	4088	57	26255	26229	64	90	-9367	7621	-3579	-4856	-3	-95	3	-11885	-426	0	-67	-205	-195	-9382	-9353	15	-14	100	38.3	7.8	0	0.8	43.8	1.8	54.8	30.5	0	3.8	15.5	0.2	99.8	99.7	0.2	0.3	30			0		4		7	6	0				14	18	85.8	68.8	97.5	90.8	85.8	68.8	95.7	90.8	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
5 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160607	6/7/2016	246606	CBT 	00	246 	35686	2449	5628	4856	221	11615	472	26316	8466	0	1071	4293	252	35637	35582	49	104	4856	-1117	2124	4856	-62	-261	-67	1402	719	-492	175	-2170	195	4890	4904	-34	-48	100	6.9	15.8	13.6	0.6	32.5	1.3	73.7	23.7	0	3	12	0.7	99.9	99.7	0.1	0.3	31		4			4		6	6	0		4		13	22	89.9	56.8	97.7	80.4	76.2	53	82.7	72.3	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
5 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160531	5/31/2016	246606	CBT 	00	246 	30830	3566	3504	0	283	11876	539	24914	7747	492	896	6463	57	30747	30678	83	152	-687	-2246	-2060	0	67	-14	-18	1036	-753	492	-104	1610	53	-720	-690	33	3	100	11.6	11.4	0	0.9	38.5	1.7	80.8	25.1	1.6	2.9	21	0.2	99.7	99.5	0.3	0.5	34		4	0		6		5	6			7		12	25	89.4	61.2	97.6	82.2	89.4	61.2	95.4	82.2	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
5 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160524	5/24/2016	246606	CBT 	00	246 	31517	5812	5564	0	216	11890	557	23878	8500	0	1000	4853	4	31467	31368	50	149	1464	-11	1086	0	1	53	-9	1698	308	0	-176	56	4	1507	1498	-43	-34	100	18.4	17.7	0	0.7	37.7	1.8	75.8	27	0	3.2	15.4	0	99.8	99.5	0.2	0.5	36		5	0		6		6	6	0		8		12	26	92.2	59.8	99	80.8	92.2	59.8	97.3	80.8	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
5 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160517	5/17/2016	246606	CBT 	00	246 	30053	5823	4478	0	215	11837	566	22180	8192	0	1176	4797	0	29960	29870	93	183	380	-1631	2033	0	0	-76	0	1922	-1360	0	76	-233	0	367	364	13	16	100	19.4	14.9	0	0.7	39.4	1.9	73.8	27.3	0	3.9	16	0	99.7	99.4	0.3	0.6	36	4	4	0		6		7	5	0		7	0	14	23	88.8	61.2	97.2	84.4	88.8	61.2	95.9	84.4	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
5 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160510	5/10/2016	246606	CBT 	00	246 	29673	7454	2445	0	215	11913	566	20258	9552	0	1100	5030	0	29593	29506	80	167	-894	-504	-432	0	92	-108	-27	-458	-130	-1	0	-243	0	-898	-941	4	47	100	25.1	8.2	0	0.7	40.1	1.9	68.3	32.2	0	3.7	17	0	99.7	99.4	0.3	0.6	38	4	4	0		6		6	7	0		9	0	12	27	89.4	61.5	97.8	82.3	89.4	61.5	96.5	82.3	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
5 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160503	5/3/2016	246606	CBT 	00	246 	30567	7958	2877	0	123	12021	593	20716	9682	1	1100	5273	0	30491	30447	76	120	-146	860	-511	0	0	-88	0	-786	303	1	-200	141	0	-125	-154	-21	8	100	26	9.4	0	0.4	39.3	1.9	67.8	31.7	0	3.6	17.3	0	99.8	99.6	0.2	0.4	40	5	4	0		7		7	7			8	0	14	28	91.1	60.3	98	80.7	91.1	60.3	96.2	80.7	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
5 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160426	4/26/2016	246606	CBT 	00	246 	30713	7098	3388	0	123	12109	593	21502	9379	0	1300	5132	0	30616	30601	97	112	-446	-173	2643	0	0	-805	0	-280	-2103	0	0	-170	0	-453	-435	7	-11	100	23.1	11	0	0.4	39.4	1.9	70	30.5	0	4.2	16.7	0	99.7	99.6	0.3	0.4	37	5		0		7		5	7	0		8	0	12	26	91.8	59.7	98.6	80.5	91.8	59.7	96.7	80.5	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
5 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160419	4/19/2016	246606	CBT 	00	246 	31159	7271	745	0	123	12914	593	21782	11482	0	1300	5302	0	31069	31036	90	123	-700	434	337	0	-48	-316	0	-1076	-765	0	0	78	0	-690	-666	-10	-34	100	23.3	2.4	0	0.4	41.4	1.9	69.9	36.8	0	4.2	17	0	99.7	99.6	0.3	0.4	37	4		0		8		5	8	0		9	0	11	27	90.4	58.9	98.5	79.6	90.4	58.9	96.9	79.6	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
5 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160412	4/12/2016	246606	CBT 	00	246 	31859	6837	408	0	171	13230	593	22858	12247	0	1300	5224	0	31759	31702	100	157	-742	-2274	-584	0	0	0	0	1323	-363	0	200	105	0	-751	-842	9	100	100	21.5	1.3	0	0.5	41.5	1.9	71.7	38.4	0	4.1	16.4	0	99.7	99.5	0.3	0.5	36			0		8		5	8	0		9	0	10	27	89.6	58.1	98.7	78.7	89.6	58.1	96.9	78.7	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
5 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160405	4/5/2016	246606	CBT 	00	246 	32601	9111	992	0	171	13230	593	21535	12610	0	1100	5119	0	32510	32544	91	57	1190	2196	569	0	-243	-1284	42	-833	1707	0	0	250	0	1162	1284	28	-94	100	27.9	3	0	0.5	40.6	1.8	66.1	38.7	0	3.4	15.7	0	99.7	99.8	0.3	0.2	39			0		8		6	8	0		9	0	11	29	89.3	56.8	98.7	77.2	89.3	56.8	96.9	77.2	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
5 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160329	3/29/2016	246606	CBT 	00	246 	31411	6915	423	0	414	14514	551	22368	10903	0	1100	4869	0	31348	31260	63	151	1968	3207	305	0	0	479	0	-1232	709	0	0	372	0	1975	1865	-7	103	100	22	1.3	0	1.3	46.2	1.8	71.2	34.7	0	3.5	15.5	0	99.8	99.5	0.2	0.5	39			0		8		6	8	0		9	0	11	29	90.6	62.9	98.8	82.1	90.6	62.9	97.1	82.1	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
5 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160322	3/22/2016	246606	CBT 	00	246 	29443	3708	118	0	414	14035	551	23600	10194	0	1100	4497	0	29373	29395	70	48	-589	945	11	0	-53	148	-1	-1001	-247	0	-466	-490	0	-576	-579	-13	-10	100	12.6	0.4	0	1.4	47.7	1.9	80.2	34.6	0	3.7	15.3	0	99.8	99.8	0.2	0.2	38	4		0		8		6	6	0		9	0	12	27	88.5	65.8	97.9	87	88.5	65.8	96	87	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
5 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160315	3/15/2016	246606	CBT 	00	246 	30032	2763	107	0	467	13887	552	24601	10441	0	1566	4987	0	29949	29974	83	58	-16387	2513	-13312	-2638	0	-108	0	-15337	-57	-67	-893	-193	0	-16422	-16375	35	-12	100	9.2	0.4	0	1.6	46.2	1.8	81.9	34.8	0	5.2	16.6	0	99.7	99.8	0.3	0.2	40	4		0		8		8	5	0		10	0	16	26	85.5	64.4	96	86.1	85.5	64.4	94.1	86	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
5 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160308	3/8/2016	246606	CBT 	00	246 	46419	250	13419	2638	467	13995	552	39938	10498	67	2459	5180	0	46371	46349	48	70	4701	-157	568	2613	-1	-129	307	1843	1035	61	101	217	0	4767	4672	-66	29	100	0.5	28.9	5.7	1	30.1	1.2	86	22.6	0.1	5.3	11.2	0	99.9	99.8	0.1	0.2	42		4			9		9	5			9	0	18	29	90.2	66.3	97.4	84.5	88.3	64.2	91.4	80.4	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
5 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160301	3/1/2016	246606	CBT 	00	246 	41718	407	12851	25	468	14124	245	38095	9463	6	2358	4963	0	41604	41677	114	41	1632	-1128	3402	25	2	-1815	0	2760	138	6	-14	-68	0	1651	1688	-19	-56	100	1	30.8	0.1	1.1	33.9	0.6	91.3	22.7	0	5.7	11.9	0	99.7	99.9	0.3	0.1	39		4			9		7	6			8	0	15	28	94.3	71.3	98.1	88.5	94.3	71.2	97.5	88.4	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
5 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	160223	2/23/2016	246606	CBT 	00	246 	40086	1535	9449	0	466	15939	245	35335	9325	0	2372	5031	0	39953	39989	133	97	2361	52	1770	0	28	52	0	2196	262	0	22	250	0	2298	2334	63	27	100	3.8	23.6	0	1.2	39.8	0.6	88.1	23.3	0	5.9	12.6	0	99.7	99.8	0.3	0.2	38			0		9		7	5	0		8	0	14	26	92.8	69.5	98.2	86.7	92.8	69.5	97.6	86.7	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
