Market_and_Exchange_Names	As_of_Date_In_Form_YYMMDD	Report_Date_as_MM_DD_YYYY	CFTC_Contract_Market_Code	CFTC_Market_Code	CFTC_Region_Code	CFTC_Commodity_Code	Open_Interest_All	Dealer_Positions_Long_All	Dealer_Positions_Short_All	Dealer_Positions_Spread_All	Asset_Mgr_Positions_Long_All	Asset_Mgr_Positions_Short_All	Asset_Mgr_Positions_Spread_All	Lev_Money_Positions_Long_All	Lev_Money_Positions_Short_All	Lev_Money_Positions_Spread_All	Other_Rept_Positions_Long_All	Other_Rept_Positions_Short_All	Other_Rept_Positions_Spread_All	Tot_Rept_Positions_Long_All	Tot_Rept_Positions_Short_All	NonRept_Positions_Long_All	NonRept_Positions_Short_All	Change_in_Open_Interest_All	Change_in_Dealer_Long_All	Change_in_Dealer_Short_All	Change_in_Dealer_Spread_All	Change_in_Asset_Mgr_Long_All	Change_in_Asset_Mgr_Short_All	Change_in_Asset_Mgr_Spread_All	Change_in_Lev_Money_Long_All	Change_in_Lev_Money_Short_All	Change_in_Lev_Money_Spread_All	Change_in_Other_Rept_Long_All	Change_in_Other_Rept_Short_All	Change_in_Other_Rept_Spread_All	Change_in_Tot_Rept_Long_All	Change_in_Tot_Rept_Short_All	Change_in_NonRept_Long_All	Change_in_NonRept_Short_All	Pct_of_Open_Interest_All	Pct_of_OI_Dealer_Long_All	Pct_of_OI_Dealer_Short_All	Pct_of_OI_Dealer_Spread_All	Pct_of_OI_Asset_Mgr_Long_All	Pct_of_OI_Asset_Mgr_Short_All	Pct_of_OI_Asset_Mgr_Spread_All	Pct_of_OI_Lev_Money_Long_All	Pct_of_OI_Lev_Money_Short_All	Pct_of_OI_Lev_Money_Spread_All	Pct_of_OI_Other_Rept_Long_All	Pct_of_OI_Other_Rept_Short_All	Pct_of_OI_Other_Rept_Spread_All	Pct_of_OI_Tot_Rept_Long_All	Pct_of_OI_Tot_Rept_Short_All	Pct_of_OI_NonRept_Long_All	Pct_of_OI_NonRept_Short_All	Traders_Tot_All	Traders_Dealer_Long_All	Traders_Dealer_Short_All	Traders_Dealer_Spread_All	Traders_Asset_Mgr_Long_All	Traders_Asset_Mgr_Short_All	Traders_Asset_Mgr_Spread_All	Traders_Lev_Money_Long_All	Traders_Lev_Money_Short_All	Traders_Lev_Money_Spread_All	Traders_Other_Rept_Long_All	Traders_Other_Rept_Short_All	Traders_Other_Rept_Spread_All	Traders_Tot_Rept_Long_All	Traders_Tot_Rept_Short_All	Conc_Gross_LE_4_TDR_Long_All	Conc_Gross_LE_4_TDR_Short_All	Conc_Gross_LE_8_TDR_Long_All	Conc_Gross_LE_8_TDR_Short_All	Conc_Net_LE_4_TDR_Long_All	Conc_Net_LE_4_TDR_Short_All	Conc_Net_LE_8_TDR_Long_All	Conc_Net_LE_8_TDR_Short_All	Contract_Units	CFTC_SubGroup_Code	FutOnly_or_Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	180220	2-20-2018	043607	CBT 	00	043 	571612	9188	20922	16666	119632	199243	61362	208188	63560	25176	27880	20903	0	468092	407832	103520	163780	8826	-9595	2469	10020	-3675	-15283	-244	-7140	3835	4579	0	1276	0	-6055	6652	14881	2174	100	1.6	3.7	2.9	20.9	34.9	10.7	36.4	11.1	4.4	4.9	3.7	0	81.9	71.3	18.1	28.7	93		7	8	16	36	34	15	8	10		6	0	70	75	34.8	14	44.9	22.7	34.7	13.5	43.2	21.9	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	180213	2-13-2018	043607	CBT 	00	043 	562786	18783	18453	6646	123307	214526	61606	215328	59725	20597	27880	19627	0	474147	401180	88639	161606	-9786	-13475	-4605	2278	-2302	-23237	-334	-2598	10829	6991	1619	-45	-157	-7978	-8280	-1808	-1506	100	3.3	3.3	1.2	21.9	38.1	10.9	38.3	10.6	3.7	5	3.5	0	84.2	71.3	15.8	28.7	94	6	4	4	15	36	33	18	8	11		5	0	72	70	34.7	17	44.2	25.9	34.5	16	42.9	24.6	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	180206	2-6-2018	043607	CBT 	00	043 	572572	32258	23058	4368	125609	237763	61940	217926	48896	13606	26261	19672	157	482125	409460	90447	163112	18704	12845	13483	-989	-7476	3089	4700	127	-7216	-1208	8226	2777	157	16382	14793	2322	3911	100	5.6	4	0.8	21.9	41.5	10.8	38.1	8.5	2.4	4.6	3.4	0	84.2	71.5	15.8	28.5	94	6	6	4	15	34	33	16	10	8		5		70	70	33.3	20.5	43.4	28.8	33.1	20.1	42.2	27.8	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	180130	1-30-2018	043607	CBT 	00	043 	553868	19413	9575	5357	133085	234674	57240	217799	56112	14814	18035	16895	0	465743	394667	88125	159201	17713	-2045	-2610	77	6539	-322	4769	18643	3284	2706	-278	-102	0	30411	7802	-12698	9911	100	3.5	1.7	1	24	42.4	10.3	39.3	10.1	2.7	3.3	3.1	0	84.1	71.3	15.9	28.7	93	5			17	34	32	16	12	9		5	0	70	67	32.9	20.6	44.7	29	32.7	19.8	44.5	27.4	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	180123	1-23-2018	043607	CBT 	00	043 	536155	21458	12185	5280	126546	234996	52471	199156	52828	12108	18313	16997	0	435332	386865	100823	149290	9297	-4058	-18606	1141	-8698	16286	4327	11000	-1358	-1530	-652	4591	0	1530	4851	7767	4446	100	4	2.3	1	23.6	43.8	9.8	37.1	9.9	2.3	3.4	3.2	0	81.2	72.2	18.8	27.8	90	5			17	31	31	16	12	8		5	0	67	65	32.2	23.7	44.9	31.6	32	23.3	44.2	30.7	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	180116	1-16-2018	043607	CBT 	00	043 	526858	25516	30791	4139	135244	218710	48144	188156	54186	13638	18965	12406	0	433802	382014	93056	144844	6779	-3948	5326	480	8509	637	914	-2204	-1771	-366	-94	107	0	3291	5327	3488	1452	100	4.8	5.8	0.8	25.7	41.5	9.1	35.7	10.3	2.6	3.6	2.4	0	82.3	72.5	17.7	27.5	90	6	8		16	30	30	13	12	7		4	0	63	67	33.1	23.1	45.5	31	32.9	22.6	45.3	29.5	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	180109	1-9-2018	043607	CBT 	00	043 	520079	29464	25465	3659	126735	218073	47230	190360	55957	14004	19059	12299	0	430511	376687	89568	143392	604	5440	1263	-431	5020	8630	-3624	-1568	-15241	1291	-23	2440	0	6105	-5672	-5501	6276	100	5.7	4.9	0.7	24.4	41.9	9.1	36.6	10.8	2.7	3.7	2.4	0	82.8	72.4	17.2	27.6	89	6	5	4	17	31	29	13	12	8		4	0	64	66	34.2	22.5	45.8	30.4	34	22	45.6	29.4	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
ULTRA 10-YEAR U.S. T-NOTES - CHICAGO BOARD OF TRADE	180102	1-2-2018	043607	CBT 	00	043 	519475	24024	24202	4090	121715	209443	50854	191928	71198	12713	19082	9859	0	424406	382359	95069	137116	11201	1582	6775	308	1044	14144	3573	11281	673	-3034	330	-2660	0	15084	19779	-3883	-8578	100	4.6	4.7	0.8	23.4	40.3	9.8	36.9	13.7	2.4	3.7	1.9	0	81.7	73.6	18.3	26.4	88	5	6		15	34	30	12	12	10			0	63	68	33.4	22.9	45.4	31.1	33.2	21.8	45.1	29.6	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180410	4-10-2018	044601	CBT 	00	044 	3681360	58471	360775	74392	1882823	759721	526537	368517	894420	281193	201145	308093	26211	3419289	3231341	262071	450019	31266	-3152	15509	-1701	6916	5515	-4675	43007	31810	-3059	-7524	3201	-762	29050	45838	2216	-14572	100	1.6	9.8	2	51.1	20.6	14.3	10	24.3	7.6	5.5	8.4	0.7	92.9	87.8	7.1	12.2	333	10	35	20	74	53	71	41	70	61	19	31	14	228	271	33.7	17.8	44.5	27	28	14	38.7	21.8	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180403	4-3-2018	044601	CBT 	00	044 	3650094	61624	345267	76092	1875907	754206	531212	325510	862610	284252	208670	304892	26972	3390239	3185503	259855	464591	34880	-3156	-51961	3676	97855	-56590	21657	-34571	100699	10450	-26264	14626	1917	71563	44473	-36683	-9593	100	1.7	9.5	2.1	51.4	20.7	14.6	8.9	23.6	7.8	5.7	8.4	0.7	92.9	87.3	7.1	12.7	327	12	33	23	72	53	67	34	75	61	19	29	13	227	264	34.2	17.2	45.4	26.7	28.6	13.7	39.3	21.3	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180327	3-27-2018	044601	CBT 	00	044 	3615214	64780	397228	72416	1778052	810796	509555	360081	761911	273802	234933	290266	25055	3318676	3141030	296538	474184	-102787	-24957	72683	-27643	-18240	-90590	38547	11288	-13645	-91869	-7175	1022	-2236	-122284	-113730	19497	10943	100	1.8	11	2	49.2	22.4	14.1	10	21.1	7.6	6.5	8	0.7	91.8	86.9	8.2	13.1	324	10	38	22	66	53	64	47	60	58	18	32	12	221	259	34.4	17.1	45	27.6	28.7	13.6	38.9	21.8	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180320	3-20-2018	044601	CBT 	00	044 	3718001	89737	324545	100059	1796292	901386	471009	348793	775556	365671	242108	289244	27291	3440961	3254760	277040	463241	94568	-13451	28054	797	33196	32441	-9805	38430	-33933	28435	12925	45967	-2281	88246	89676	6322	4892	100	2.4	8.7	2.7	48.3	24.2	12.7	9.4	20.9	9.8	6.5	7.8	0.7	92.5	87.5	7.5	12.5	336	12	37	24	64	59	66	41	74	69	23	26	12	237	270	33.1	16.2	43.9	26.5	28	12.2	38.4	20.2	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180313	3-13-2018	044601	CBT 	00	044 	3623433	103189	296491	99262	1763096	868945	480814	310363	809489	337235	229183	243276	29572	3352715	3165085	270718	458348	-79380	9751	-41112	-3603	-22738	1400	-6728	8660	39675	-44014	-14567	-16816	-10431	-83670	-81628	4290	2248	100	2.8	8.2	2.7	48.7	24	13.3	8.6	22.3	9.3	6.3	6.7	0.8	92.5	87.4	7.5	12.6	338	14	35	27	62	63	68	41	72	68	20	31	13	241	273	33.8	15.9	44.6	25.6	28.5	12.7	38.6	20.7	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180306	3-6-2018	044601	CBT 	00	044 	3702813	93438	337603	102865	1785834	867545	487542	301703	769813	381250	243750	260092	40002	3436384	3246712	266429	456101	-71143	-5283	26824	-13134	75308	48353	-3327	38966	-3318	-60242	14441	12983	-1146	45584	6995	-116727	-78138	100	2.5	9.1	2.8	48.2	23.4	13.2	8.1	20.8	10.3	6.6	7	1.1	92.8	87.7	7.2	12.3	340	12	36	27	65	61	69	39	77	70	22	28	13	244	275	33.4	15.3	44.3	24.2	28.1	11.8	38.4	18.7	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180227	2-27-2018	044601	CBT 	00	044 	3773956	98721	310779	115999	1710526	819192	490868	262737	773132	441492	229309	247109	41148	3390800	3239718	383156	534238	-344000	13614	-17306	-37138	7311	-49207	-49535	-42879	30563	-268973	-29319	-23418	-18933	-425853	-433946	81853	89946	100	2.6	8.2	3.1	45.3	21.7	13	7	20.5	11.7	6.1	6.5	1.1	89.8	85.8	10.2	14.2	340	13	35	30	64	61	74	42	73	68	22	30	16	249	279	31.2	14.9	40.9	23.7	26.3	11.9	34.9	19	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180220	2-20-2018	044601	CBT 	00	044 	4117956	85108	328085	153137	1703215	868399	540403	305617	742569	710465	258628	270526	60081	3816653	3673664	301303	444292	237222	-13115	18914	20494	68821	8046	-53936	19647	48546	167044	82	-3924	13320	222358	218505	14864	18717	100	2.1	8	3.7	41.4	21.1	13.1	7.4	18	17.3	6.3	6.6	1.5	92.7	89.2	7.3	10.8	353	13	43	33	60	66	74	40	75	71	24	31	12	252	291	29.5	13.9	39.2	22.9	23.9	10	32.1	17	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180213	2-13-2018	044601	CBT 	00	044 	3880734	98223	309170	132643	1634394	860353	594339	285969	694023	543421	258546	274450	46760	3594295	3455159	286439	425575	3489	-40281	3824	21258	-22880	-33590	35991	-43482	-68101	84695	-4354	-5089	-2217	28730	36771	-25241	-33282	100	2.5	8	3.4	42.1	22.2	15.3	7.4	17.9	14	6.7	7.1	1.2	92.6	89	7.4	11	344	17	35	31	61	70	74	40	68	70	23	30	12	248	283	30.6	14.4	40	23.4	24.4	10.9	32.5	16.6	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180206	2-6-2018	044601	CBT 	00	044 	3877245	138505	305347	111385	1657274	893943	558347	329451	762124	458726	262900	279539	48977	3565565	3418388	311680	458857	193692	-7309	65009	21438	-2892	56561	71046	16553	-60016	66372	7936	-7869	-16584	156559	195957	37133	-2265	100	3.6	7.9	2.9	42.7	23.1	14.4	8.5	19.7	11.8	6.8	7.2	1.3	92	88.2	8	11.8	359	17	34	27	63	72	71	46	72	72	26	29	13	249	293	30.7	13.5	40.1	22.2	25.3	10.2	34	16.8	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180130	1-30-2018	044601	CBT 	00	044 	3683553	145814	240338	89947	1660166	837381	487301	312898	822140	392354	254964	287408	65561	3409006	3222431	274547	461122	301	41538	9683	-26523	4405	67412	-22458	-7312	-32206	-7814	7692	12324	4480	-5992	4899	6293	-4598	100	4	6.5	2.4	45.1	22.7	13.2	8.5	22.3	10.7	6.9	7.8	1.8	92.5	87.5	7.5	12.5	351	15	30	20	66	68	74	35	80	67	23	34	12	237	287	31.4	12.9	41	21.6	27.6	10.2	36	16.6	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180123	1-23-2018	044601	CBT 	00	044 	3683252	104275	230655	116471	1655762	769970	509759	320210	854345	400168	247272	275084	61081	3414997	3217531	268255	465721	213313	4372	10223	20841	26696	91306	46777	-8082	-68137	85548	12271	10991	17058	205481	214607	7832	-1294	100	2.8	6.3	3.2	45	20.9	13.8	8.7	23.2	10.9	6.7	7.5	1.7	92.7	87.4	7.3	12.6	347	16	31	25	63	66	73	44	74	67	25	28	14	241	285	31.8	12.9	41.1	21.4	27.7	10.7	35.8	16.3	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180116	1-16-2018	044601	CBT 	00	044 	3469939	99903	220431	95629	1629065	678664	462983	328292	922482	314619	235002	264093	44023	3209516	3002924	260423	467015	83128	6794	1436	-8462	53071	40845	-21458	-21518	-19594	40400	13745	12815	18476	81048	64458	2080	18670	100	2.9	6.4	2.8	46.9	19.6	13.3	9.5	26.6	9.1	6.8	7.6	1.3	92.5	86.5	7.5	13.5	336	12	31	25	63	66	74	44	72	67	22	26	12	242	272	31.8	13.9	42	22.6	28.5	12	37.7	17.8	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180109	1-9-2018	044601	CBT 	00	044 	3386811	93109	218995	104091	1575994	637819	484440	349809	942076	274220	221257	251278	25548	3128468	2938467	258343	448344	123346	4459	-18389	26961	9134	16968	33366	6909	6842	35670	54	2334	4770	121322	108521	2024	14825	100	2.7	6.5	3.1	46.5	18.8	14.3	10.3	27.8	8.1	6.5	7.4	0.8	92.4	86.8	7.6	13.2	332	13	30	22	65	64	76	39	73	60	23	25	12	236	266	31.6	14.8	41.9	23.8	27.5	12.3	36.7	19.5	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE	180102	1-2-2018	044601	CBT 	00	044 	3263465	88650	237384	77130	1566860	620851	451074	342901	935234	238550	221203	248944	20778	3007147	2829946	256318	433519	11426	-27860	-3285	-1908	20526	10839	1252	32224	32767	-29747	15218	3493	1167	10872	14578	554	-3152	100	2.7	7.3	2.4	48	19	13.8	10.5	28.7	7.3	6.8	7.6	0.6	92.1	86.7	7.9	13.3	317	15	26	20	63	61	74	40	66	60	22	24	11	226	256	32.1	14.5	42.4	23.4	28.3	12.9	37.4	20.2	"(CONTRACTS OF $100,000 FACE VALUE)"	F30	Combined
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE	180410	4-10-2018	045601	CBT 	00	045 	2372328	609407	477437	583363	17802	21870	134818	221915	251847	511350	85258	153252	175374	2339286	2309311	33042	63017	45211	8263	43312	-7075	-3475	3679	18237	-11884	-68280	15771	-323	10712	26764	46278	43120	-1067	2091	100	25.7	20.1	24.6	0.8	0.9	5.7	9.4	10.6	21.6	3.6	6.5	7.4	98.6	97.3	1.4	2.7	164	22	36	46		6	8	21	43	42	8	14	14	120	154	28.3	27	46.5	40.1	23.1	14.8	30.2	20.5	"(CONTRACTS OF $5,000,000)"	F33	Combined
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE	180403	4-3-2018	045601	CBT 	00	045 	2327117	601144	434125	590438	21277	18191	116581	233799	320127	495578	85581	142540	148610	2293008	2266190	34109	60927	-136176	13874	-42076	-47720	-4769	-1412	2219	-46835	3252	-33693	-3979	-3147	-11212	-132116	-133790	-4060	-2386	100	25.8	18.7	25.4	0.9	0.8	5	10	13.8	21.3	3.7	6.1	6.4	98.5	97.4	1.5	2.6	167	27	34	47		5	7	25	43	44	8	13	14	124	155	27.5	26.6	45.7	41.3	23.3	16.1	30.5	21.8	"(CONTRACTS OF $5,000,000)"	F33	Combined
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE	180327	3-27-2018	045601	CBT 	00	045 	2463293	587270	476201	638158	26046	19603	114362	280634	316875	529272	89560	145687	159822	2425124	2399980	38169	63313	176486	76679	15993	41657	17027	-584	13131	-9956	2690	47784	-15994	50221	6190	176518	177082	-32	-596	100	23.8	19.3	25.9	1.1	0.8	4.6	11.4	12.9	21.5	3.6	5.9	6.5	98.5	97.4	1.5	2.6	168	25	39	50		5	7	28	40	46	9	12	13	128	156	26.4	26.8	44.3	40.3	21.5	15.6	28.3	20.9	"(CONTRACTS OF $5,000,000)"	F33	Combined
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE	180320	3-20-2018	045601	CBT 	00	045 	2286807	510591	460208	596501	9019	20187	101231	290589	314185	481488	105555	95466	153631	2248606	2222897	38201	63910	178293	19781	77498	5052	-5617	-33680	9421	26268	8974	70990	37049	24057	11197	174142	173509	4151	4784	100	22.3	20.1	26.1	0.4	0.9	4.4	12.7	13.7	21.1	4.6	4.2	6.7	98.3	97.2	1.7	2.8	166	24	39	50	4	5	7	31	35	49	10	11	13	134	151	28.5	27.6	44.8	40.7	23.5	16.5	29.4	22.4	"(CONTRACTS OF $5,000,000)"	F33	Combined
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE	180313	3-13-2018	045601	CBT 	00	045 	2108514	490810	382710	591449	14636	53867	91810	264321	305211	410498	68506	71409	142434	2074464	2049388	34050	59126	95655	20792	27692	9336	0	1642	14900	30939	7903	16629	-8896	6588	9396	93096	94086	2559	1569	100	23.3	18.2	28.1	0.7	2.6	4.4	12.5	14.5	19.5	3.2	3.4	6.8	98.4	97.2	1.6	2.8	172	26	37	51		7	7	29	38	47	12	13	16	136	157	28.1	27.7	42.6	41.2	23.4	15.6	29.1	22.2	"(CONTRACTS OF $5,000,000)"	F33	Combined
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE	180306	3-6-2018	045601	CBT 	00	045 	2012859	470018	355018	582113	14636	52225	76910	233383	297308	393869	77401	64821	133039	1981369	1955302	31490	57557	-241912	-78337	-55987	-94774	-2737	9423	-4053	-18562	-26346	-26046	18892	-11577	-24681	-230298	-234041	-11614	-7871	100	23.4	17.6	28.9	0.7	2.6	3.8	11.6	14.8	19.6	3.8	3.2	6.6	98.4	97.1	1.6	2.9	169	26	39	52		7	7	25	40	44	13	9	15	130	157	29.4	27.5	44.4	41.1	24.4	15.4	29.8	21.5	"(CONTRACTS OF $5,000,000)"	F33	Combined
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE	180227	2-27-2018	045601	CBT 	00	045 	2254771	548355	411005	676887	17373	42802	80963	251944	323654	419915	58509	76398	157720	2211667	2189344	43104	65427	234025	9523	46998	57705	12977	-1970	13552	2539	-26335	95028	-964	3460	39202	229562	227641	4463	6384	100	24.3	18.2	30	0.8	1.9	3.6	11.2	14.4	18.6	2.6	3.4	7	98.1	97.1	1.9	2.9	175	27	36	54		6	7	28	44	47	13	11	17	139	161	29.2	28.6	43.1	42.5	21	17.5	26.7	22.4	"(CONTRACTS OF $5,000,000)"	F33	Combined
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE	180220	2-20-2018	045601	CBT 	00	045 	2020746	538832	364007	619182	4396	44772	67411	249406	349989	324887	59474	72938	118518	1982105	1961703	38641	59043	143105	16208	43100	38654	2000	5443	2355	11048	701	22189	3919	-7619	41191	137563	146014	5542	-2909	100	26.7	18	30.6	0.2	2.2	3.3	12.3	17.3	16.1	2.9	3.6	5.9	98.1	97.1	1.9	2.9	166	29	34	51		5	7	25	42	50	12	11	13	133	154	32	27.5	44.9	40.8	23.7	18.3	29.9	24.4	"(CONTRACTS OF $5,000,000)"	F33	Combined
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE	180213	2-13-2018	045601	CBT 	00	045 	1877641	522624	320907	580528	2396	39329	65056	238358	349288	302699	55555	80557	77327	1844542	1815690	33099	61951	246304	36258	67636	71948	-8475	21087	-16532	128840	80452	5933	5548	4617	18805	242325	253946	3979	-7642	100	27.8	17.1	30.9	0.1	2.1	3.5	12.7	18.6	16.1	3	4.3	4.1	98.2	96.7	1.8	3.3	165	29	36	50		5	6	22	44	44	12	12	11	123	153	34.4	26.4	46.6	39.7	25.2	17.9	31.9	24.5	"(CONTRACTS OF $5,000,000)"	F33	Combined
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE	180206	2-6-2018	045601	CBT 	00	045 	1631337	486366	253271	508580	10871	18242	81588	109519	268835	296765	50006	75940	58522	1602217	1561743	29120	69594	-106726	59012	-53987	-88329	-81959	-35495	15360	45537	51214	-42354	-19241	23092	9861	-102113	-120638	-4613	13912	100	29.8	15.5	31.2	0.7	1.1	5	6.7	16.5	18.2	3.1	4.7	3.6	98.2	95.7	1.8	4.3	156	26	37	49		5	5	12	46	42	8	15	13	117	148	32.4	23.1	45.2	35.9	22.4	14.2	30.5	20.1	"(CONTRACTS OF $5,000,000)"	F33	Combined
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE	180130	1-30-2018	045601	CBT 	00	045 	1738063	427354	307258	596909	92830	53737	66228	63982	217621	339119	69247	52848	48661	1704330	1682382	33733	55681	126291	-9780	21412	57638	-1001	49485	5112	24167	-53673	39379	6742	5028	8087	130344	132469	-4053	-6178	100	24.6	17.7	34.3	5.3	3.1	3.8	3.7	12.5	19.5	4	3	2.8	98.1	96.8	1.9	3.2	164	28	36	50	5		5	21	39	47	13	13	14	129	151	33.4	26.3	44.1	37.3	21.1	14.9	26.1	20.3	"(CONTRACTS OF $5,000,000)"	F33	Combined
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE	180123	1-23-2018	045601	CBT 	00	045 	1611772	437134	285846	539271	93831	4252	61116	39815	271295	299740	62505	47820	40574	1573986	1549913	37786	61859	90708	34003	4043	15885	6648	2399	3573	3509	32741	16989	4267	10844	1151	86025	87624	4683	3084	100	27.1	17.7	33.5	5.8	0.3	3.8	2.5	16.8	18.6	3.9	3	2.5	97.7	96.2	2.3	3.8	153	26	36	50	4		7	19	37	43	14	9	14	125	142	34.7	27.4	46	37.6	23.1	14.5	28.9	20.1	"(CONTRACTS OF $5,000,000)"	F33	Combined
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE	180116	1-16-2018	045601	CBT 	00	045 	1521064	403131	281803	523386	87183	1853	57543	36306	238554	282751	58238	36976	39423	1487961	1462289	33103	58775	57093	-15198	51330	16961	14257	0	-4434	5840	-25395	20878	23606	1936	-5581	56329	55695	764	1398	100	26.5	18.5	34.4	5.7	0.1	3.8	2.4	15.7	18.6	3.8	2.4	2.6	97.8	96.1	2.2	3.9	151	29	31	52	4		7	15	42	41	14	8	14	123	142	35.6	29.4	46.8	38.9	22.2	15.5	28.4	20.7	"(CONTRACTS OF $5,000,000)"	F33	Combined
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE	180109	1-9-2018	045601	CBT 	00	045 	1463971	418329	230473	506425	72926	1853	61977	30466	263949	261873	34632	35040	45004	1431632	1406594	32339	57377	68247	-2067	40075	22774	7732	-856	2703	4720	-13262	32936	-3453	-19206	41	65386	65205	2861	3042	100	28.6	15.7	34.6	5	0.1	4.2	2.1	18	17.9	2.4	2.4	3.1	97.8	96.1	2.2	3.9	151	28	31	51			7	16	43	45	11	9	13	123	144	36.5	29.1	48.4	39	22.7	16	29	21	"(CONTRACTS OF $5,000,000)"	F33	Combined
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE	180102	1-2-2018	045601	CBT 	00	045 	1395724	420396	190398	483651	65194	2709	59274	25746	277211	228937	38085	54246	44963	1366246	1341389	29478	54335	-88829	-1054	-18313	-39020	2020	42	-2535	-11844	-13631	-2052	-10177	9439	-22967	-87629	-89037	-1200	208	100	30.1	13.6	34.7	4.7	0.2	4.2	1.8	19.9	16.4	2.7	3.9	3.2	97.9	96.1	2.1	3.9	149	26	30	49			7	16	45	46	9	10	9	120	140	37	26.7	50.7	36.7	22.6	15.1	29.4	20.1	"(CONTRACTS OF $5,000,000)"	F33	Combined
