Market_and_Exchange_Names	As_of_Date_In_Form_YYMMDD	Report_Date_as_MM_DD_YYYY	CFTC_Contract_Market_Code	CFTC_Market_Code	CFTC_Region_Code	CFTC_Commodity_Code	Open_Interest_All	Dealer_Positions_Long_All	Dealer_Positions_Short_All	Dealer_Positions_Spread_All	Asset_Mgr_Positions_Long_All	Asset_Mgr_Positions_Short_All	Asset_Mgr_Positions_Spread_All	Lev_Money_Positions_Long_All	Lev_Money_Positions_Short_All	Lev_Money_Positions_Spread_All	Other_Rept_Positions_Long_All	Other_Rept_Positions_Short_All	Other_Rept_Positions_Spread_All	Tot_Rept_Positions_Long_All	Tot_Rept_Positions_Short_All	NonRept_Positions_Long_All	NonRept_Positions_Short_All	Change_in_Open_Interest_All	Change_in_Dealer_Long_All	Change_in_Dealer_Short_All	Change_in_Dealer_Spread_All	Change_in_Asset_Mgr_Long_All	Change_in_Asset_Mgr_Short_All	Change_in_Asset_Mgr_Spread_All	Change_in_Lev_Money_Long_All	Change_in_Lev_Money_Short_All	Change_in_Lev_Money_Spread_All	Change_in_Other_Rept_Long_All	Change_in_Other_Rept_Short_All	Change_in_Other_Rept_Spread_All	Change_in_Tot_Rept_Long_All	Change_in_Tot_Rept_Short_All	Change_in_NonRept_Long_All	Change_in_NonRept_Short_All	Pct_of_Open_Interest_All	Pct_of_OI_Dealer_Long_All	Pct_of_OI_Dealer_Short_All	Pct_of_OI_Dealer_Spread_All	Pct_of_OI_Asset_Mgr_Long_All	Pct_of_OI_Asset_Mgr_Short_All	Pct_of_OI_Asset_Mgr_Spread_All	Pct_of_OI_Lev_Money_Long_All	Pct_of_OI_Lev_Money_Short_All	Pct_of_OI_Lev_Money_Spread_All	Pct_of_OI_Other_Rept_Long_All	Pct_of_OI_Other_Rept_Short_All	Pct_of_OI_Other_Rept_Spread_All	Pct_of_OI_Tot_Rept_Long_All	Pct_of_OI_Tot_Rept_Short_All	Pct_of_OI_NonRept_Long_All	Pct_of_OI_NonRept_Short_All	Traders_Tot_All	Traders_Dealer_Long_All	Traders_Dealer_Short_All	Traders_Dealer_Spread_All	Traders_Asset_Mgr_Long_All	Traders_Asset_Mgr_Short_All	Traders_Asset_Mgr_Spread_All	Traders_Lev_Money_Long_All	Traders_Lev_Money_Short_All	Traders_Lev_Money_Spread_All	Traders_Other_Rept_Long_All	Traders_Other_Rept_Short_All	Traders_Other_Rept_Spread_All	Traders_Tot_Rept_Long_All	Traders_Tot_Rept_Short_All	Conc_Gross_LE_4_TDR_Long_All	Conc_Gross_LE_4_TDR_Short_All	Conc_Gross_LE_8_TDR_Long_All	Conc_Gross_LE_8_TDR_Short_All	Conc_Net_LE_4_TDR_Long_All	Conc_Net_LE_4_TDR_Short_All	Conc_Net_LE_8_TDR_Long_All	Conc_Net_LE_8_TDR_Short_All	Contract_Units	CFTC_SubGroup_Code	FutOnly_or_Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110712	12-07-2011	098662	ICUS	01	098	50441	13161	18685	217	868	158	882	22889	24866	1696	2430	1281	0	42143	47785	8298	2656	2334	762	3856	-129	554	-764	-36	1321	35	13	-1428	18	0	1057	2993	1276	-660	100	26.1	37	0.4	1.7	0.3	1.7	45.4	49.3	3.4	4.8	2.5	0	83.5	94.7	16.5	5.3	104	6	5					34	26	10	20	7		73	45	52	54.9	60.8	73	51.9	54.9	59.5	72.5	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110705	05-07-2011	098662	ICUS	01	098	48108	12399	14828	346	314	922	918	21568	24831	1683	3859	1264	0	41086	44792	7022	3316	-3109	-86	-2677	331	0	230	-135	-3033	-1647	318	85	-90	0	-2519	-3671	-589	562	100	25.8	30.8	0.7	0.7	1.9	1.9	44.8	51.6	3.5	8	2.6	0	85.4	93.1	14.6	6.9	106		5					28	31	8	27	7	0	65	52	60.2	56.6	66.4	71.2	59.4	56.6	64.7	69.8	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110628	28-06-2011	098662	ICUS	01	098	51217	12485	17505	15	314	692	1053	24601	26478	1364	3773	1354	0	43606	48462	7611	2754	4280	-278	3084	0	171	-148	-11	5179	1849	-308	-763	-198	0	3990	4269	290	11	100	24.4	34.2	0	0.6	1.4	2.1	48	51.7	2.7	7.4	2.6	0	85.1	94.6	14.9	5.4	106		6			4		29	28	9	26	8		68	50	60.8	52.2	66.6	69.5	60.8	52.2	65.6	69.5	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110621	21-06-2011	098662	ICUS	01	098	46937	12763	14421	15	143	840	1064	19422	24629	1672	4536	1552	0	39615	44194	7321	2743	-7235	-325	196	-205	143	-40	-2	-7898	-6207	481	440	-157	0	-7365	-5934	130	-1301	100	27.2	30.7	0	0.3	1.8	2.3	41.4	52.5	3.6	9.7	3.3	0	84.4	94.2	15.6	5.8	109		6			5		27	29	7	28	9		66	53	56.4	60.1	63	75	55.6	60.1	61.2	73.9	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110614	14-06-2011	098662	ICUS	01	098	54172	13088	14225	220	0	880	1066	27320	30837	1191	4096	1709	0	46980	50128	7191	4044	-9030	-14291	2996	-290	-419	325	149	7769	-9672	-1620	69	-371	-432	-9066	-8915	36	-115	100	24.2	26.3	0.4	0	1.6	2	50.4	56.9	2.2	7.6	3.2	0	86.7	92.5	13.3	7.5	105	5	5		0	5		23	31	10	26	9	0	60	57	58.4	54.1	69.9	70.8	57.7	54.1	68.4	70.2	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110607	07-06-2011	098662	ICUS	01	098	63201	27379	11229	510	419	555	917	19551	40509	2812	4027	2079	432	56046	59043	7155	4159	6253	-126	-2917	252	-81	555	77	4556	5794	1229	227	264	427	6562	5681	-309	572	100	43.3	17.8	0.8	0.7	0.9	1.5	30.9	64.1	4.4	6.4	3.3	0.7	88.7	93.4	11.3	6.6	114	6	5					23	38	10	25	9		67	63	62.9	50.6	71	68.8	59.7	50.2	67.7	68.2	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110531	31-05-2011	098662	ICUS	01	098	56948	27504	14146	258	500	0	840	14995	34715	1582	3800	1815	5	49484	53362	7464	3587	-6172	74	-74	208	-27	-57	93	-4888	-6856	-59	-672	243	-37	-5308	-6540	-863	368	100	48.3	24.8	0.5	0.9	0	1.5	26.3	61	2.8	6.7	3.2	0	86.9	93.7	13.1	6.3	107	8	6		4	0		20	33	8	23	11		61	58	65.4	54.1	71.9	71.9	65.4	54.1	71	71.4	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110524	24-05-2011	098662	ICUS	01	098	63120	27430	14220	49	527	57	747	19883	41571	1642	4472	1572	43	54793	59901	8327	3219	6055	81	546	-27	182	6	-56	3879	5849	162	1226	-274	30	5478	6238	578	-182	100	43.5	22.5	0.1	0.8	0.1	1.2	31.5	65.9	2.6	7.1	2.5	0.1	86.8	94.9	13.2	5.1	108	7	5					23	31	8	26	11		70	52	60.7	53.2	70.4	75.3	60.7	52.5	69.5	74.6	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110517	17-05-2011	098662	ICUS	01	098	57064	27349	13674	76	345	51	803	16004	35722	1479	3246	1846	13	49315	53664	7749	3401	3529	584	1977	35	295	-94	-7	3489	3521	-281	-581	-357	-284	3249	4510	280	-980	100	47.9	24	0.1	0.6	0.1	1.4	28	62.6	2.6	5.7	3.2	0	86.4	94	13.6	6	112	8	6		4			22	35	7	23	12		67	58	65.1	47.2	70.9	68.3	65.1	47.2	70.2	67.7	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110510	10-05-2011	098662	ICUS	01	098	53535	26765	11697	40	50	145	810	12516	32201	1761	3827	2203	297	46066	49154	7470	4381	-2000	1294	3642	-27	-33	-724	237	-2889	-3796	235	199	-585	-52	-1035	-1070	-965	-930	100	50	21.8	0.1	0.1	0.3	1.5	23.4	60.1	3.3	7.1	4.1	0.6	86	91.8	14	8.2	123	9	5					14	45	8	32	14		65	71	66.9	40	72	59.8	66.9	40	70.9	59.2	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110503	03-05-2011	098662	ICUS	01	098	55535	25471	8054	67	83	869	573	15404	35997	1525	3628	2789	349	47101	50224	8434	5311	2563	1310	1096	1	0	-121	8	53	1309	78	876	-69	-26	2299	2276	264	287	100	45.9	14.5	0.1	0.1	1.6	1	27.7	64.8	2.7	6.5	5	0.6	84.8	90.4	15.2	9.6	141	8	7			5		21	55	9	27	17		67	89	64.1	35.5	70	50.2	63.7	35.5	69.3	50.2	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110426	26-04-2011	098662	ICUS	01	098	52972	24161	6958	66	83	990	565	15352	34688	1447	2752	2857	376	44802	47948	8171	5025	1803	-173	417	-3	0	129	-50	1349	475	102	961	260	-24	2161	1306	-359	497	100	45.6	13.1	0.1	0.2	1.9	1.1	29	65.5	2.7	5.2	5.4	0.7	84.6	90.5	15.4	9.5	141	6	9			5		17	56	9	27	19	6	62	97	66.3	34.1	72	49.4	65.7	34.1	70.9	49.4	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110419	19-04-2011	098662	ICUS	01	098	51170	24335	6541	70	83	861	615	14002	34213	1345	1790	2597	400	42640	46642	8529	4528	299	-194	925	-8	0	-144	13	-2118	245	162	-527	0	23	-2649	1217	2948	-917	100	47.6	12.8	0.1	0.2	1.7	1.2	27.4	66.9	2.6	3.5	5.1	0.8	83.3	91.2	16.7	8.8	126	8	8			5		16	50	7	22	15	5	54	87	65.2	36.4	72.1	51.2	64.5	36.4	70.8	51.2	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110412	12-04-2011	098662	ICUS	01	098	50870	24528	5616	78	83	1005	602	16120	33967	1183	2317	2597	377	45289	45425	5581	5445	-90	-166	469	-39	10	240	-91	317	-1864	-54	335	1365	68	380	95	-470	-185	100	48.2	11	0.2	0.2	2	1.2	31.7	66.8	2.3	4.6	5.1	0.7	89	89.3	11	10.7	134	7	9			5		17	56	8	24	14	6	55	96	67.4	38.1	75.5	50.7	66.9	38.1	75	50.6	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110405	05-04-2011	098662	ICUS	01	098	50960	24695	5147	117	73	765	693	15804	35831	1237	1982	1232	309	44909	45330	6051	5630	-2442	-17	2708	80	0	73	-50	-2568	-5277	158	-135	-83	-45	-2577	-2436	135	-6	100	48.5	10.1	0.2	0.1	1.5	1.4	31	70.3	2.4	3.9	2.4	0.6	88.1	89	11.9	11	121	5	7			4		19	49	9	24	11	4	57	80	64.7	42.3	74.1	56.3	64.2	42.3	73.6	56.3	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110329	29-03-2011	098662	ICUS	01	098	53402	24712	2439	37	73	692	743	18372	41108	1079	2118	1315	353	47486	47766	5916	5636	262	-539	-533	-24	0	-120	38	-140	1164	24	635	-269	63	56	342	206	-80	100	46.3	4.6	0.1	0.1	1.3	1.4	34.4	77	2	4	2.5	0.7	88.9	89.4	11.1	10.6	122	6	7			4		25	45	7	23	10	5	60	77	66	40.7	74.3	56.4	65.5	40.7	73.4	56.4	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110322	22-03-2011	098662	ICUS	01	098	53140	25251	2972	61	73	812	705	18512	39944	1055	1482	1585	290	47430	47424	5710	5716	1769	-276	1249	0	-17	184	-26	2019	-1218	223	-363	-348	132	1692	197	77	1572	100	47.5	5.6	0.1	0.1	1.5	1.3	34.8	75.2	2	2.8	3	0.5	89.3	89.2	10.7	10.8	118	9	6			4		25	43	7	17	13		54	76	66.1	37.2	74.6	56.2	65.7	37.2	73.8	56.2	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110315	15-03-2011	098662	ICUS	01	098	51371	25527	1723	61	90	628	731	16494	41162	832	1845	1933	158	45738	47227	5633	4143	-1501	12350	-873	-1166	-145	122	-39	-12309	1086	-209	-440	215	-235	-2194	-1100	693	-401	100	49.7	3.4	0.1	0.2	1.2	1.4	32.1	80.1	1.6	3.6	3.8	0.3	89	91.9	11	8.1	110	9	5			4		23	42	6	13	12		50	71	63.9	46.6	73.4	63.3	63.5	46.6	72.9	63.3	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110308	08-03-2011	098662	ICUS	01	098	52872	13177	2596	1228	235	506	770	28803	40076	1041	2285	1718	393	47932	48328	4940	4544	6026	-127	75	450	32	141	-41	4778	4527	2	283	359	391	5770	5904	256	121	100	24.9	4.9	2.3	0.4	1	1.5	54.5	75.8	2	4.3	3.2	0.7	90.7	91.4	9.3	8.6	113	10	4			4		25	39	8	15	11		58	69	55.9	49	69.7	66.2	55.6	49	68.9	64.1	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110301	01-03-2011	098662	ICUS	01	098	46846	13303	2521	777	203	365	811	24025	35549	1040	2002	1359	2	42162	42423	4684	4423	6178	203	-85	100	-45	57	23	7251	4887	25	-72	425	0	7487	5433	-1308	745	100	28.4	5.4	1.7	0.4	0.8	1.7	51.3	75.9	2.2	4.3	2.9	0	90	90.6	10	9.4	102	8	4					26	37	6	12	8		51	61	54.8	51.7	69.5	65.4	53.7	51.7	68	65.4	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110222	22-02-2011	098662	ICUS	01	098	40668	13100	2606	677	248	308	788	16773	30662	1015	2073	934	1	34676	36990	5992	3678	259	2505	3	245	-193	19	13	-969	884	-910	-722	-130	-18	-49	106	308	153	100	32.2	6.4	1.7	0.6	0.8	1.9	41.2	75.4	2.5	5.1	2.3	0	85.3	91	14.7	9	100	6	5					28	32	10	14	9		55	59	54.9	52.6	66.9	67.7	53.2	52.6	64.7	67.7	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110215	15-02-2011	098662	ICUS	01	098	40409	10595	2603	432	441	289	775	17743	29778	1925	2795	1063	19	34725	36885	5684	3525	-3976	-85	36	303	16	-5	-55	-4621	-4382	841	-391	74	18	-3973	-3170	-3	-806	100	26.2	6.4	1.1	1.1	0.7	1.9	43.9	73.7	4.8	6.9	2.6	0	85.9	91.3	14.1	8.7	100	5	5		4			26	31	9	16	10		55	58	54.2	51.1	63.1	66.8	53.7	49.5	61.3	65.2	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110208	08-02-2011	098662	ICUS	01	098	44385	10680	2567	129	425	294	830	22364	34160	1084	3186	989	1	38698	40054	5687	4331	1415	-291	-2697	7	74	-201	115	1549	4621	18	421	-19	1	1894	1846	-478	-430	100	24.1	5.8	0.3	1	0.7	1.9	50.4	77	2.4	7.2	2.2	0	87.2	90.2	12.8	9.8	112	6	7		4			28	35	8	20	9		59	64	59.2	52.4	67.3	63.7	58.7	52.4	66.1	63.7	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110201	01-02-2011	098662	ICUS	01	098	42970	10971	5264	122	351	495	715	20815	29539	1066	2765	1008	0	36804	38209	6166	4761	3219	-173	-4104	-36	-109	255	-101	3578	7018	61	-252	-8	-1	2968	3084	251	135	100	25.5	12.3	0.3	0.8	1.2	1.7	48.4	68.7	2.5	6.4	2.3	0	85.7	88.9	14.3	11.1	101	6	5					25	34	8	16	8		52	60	58.5	46.8	67.1	62.3	58.1	46.8	66.5	62.3	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110125	25-01-2011	098662	ICUS	01	098	39751	11144	9368	158	460	240	816	17236	22521	1005	3016	1016	1	33836	35125	5915	4626	6398	426	-3391	128	-357	3	97	4685	8543	94	766	-19	1	5840	5456	559	943	100	28	23.6	0.4	1.2	0.6	2.1	43.4	56.7	2.5	7.6	2.6	0	85.1	88.4	14.9	11.6	100	7	4		4			24	37	6	16	6		51	58	54.4	51	64.3	66.1	53.9	51	63.2	66.1	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110118	18-01-2011	098662	ICUS	01	098	33352	10718	12759	30	817	237	719	12551	13978	911	2250	1035	0	27996	29669	5356	3683	-3502	-91	-1400	13	-459	57	92	-1382	-2694	-1273	338	63	-15	-2777	-5158	-725	1656	100	32.1	38.3	0.1	2.4	0.7	2.2	37.6	41.9	2.7	6.7	3.1	0	83.9	89	16.1	11	83	4	4		4			22	28	7	12	6	0	47	45	52.1	55	64.3	67.9	51.8	55	62.1	67.7	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110111	11-01-2011	098662	ICUS	01	098	36854	10809	14160	17	1276	180	627	13933	16672	2184	1912	972	15	30773	34827	6081	2028	8749	-67	11345	-192	202	-8	-100	5129	-2812	1279	589	-161	-6	6834	9346	1914	-597	100	29.3	38.4	0	3.5	0.5	1.7	37.8	45.2	5.9	5.2	2.6	0	83.5	94.5	16.5	5.5	83	4	5		4			23	25	10	13	6		54	42	56.9	55.9	65.5	71.6	54.4	55.2	61.2	70.5	(U.S. DOLLAR INDEX X $1000)	F90	Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.	110104	04-01-2011	098662	ICUS	01	098	28106	10876	2815	209	1074	188	727	8804	19484	904	1323	1133	21	23939	25481	4167	2625	1312	-555	-1588	180	-151	-249	-3	1706	2329	29	551	228	19	1777	946	-465	366	100	38.7	10	0.7	3.8	0.7	2.6	31.3	69.3	3.2	4.7	4	0.1	85.2	90.7	14.8	9.3	86	5	5		5			16	34	7	10	8		42	56	64.9	48.4	70.7	65.6	61.9	48.4	66.9	64.7	(U.S. DOLLAR INDEX X $1000)	F90	Combined
VIX FUTURES - CBOE FUTURES EXCHANGE	111227	27-12-2011	1170E1	E	00	117	127438	32402	25648	34904	8428	1419	1202	9521	22442	11958	1406	1451	15016	114837	114040	12601	13398	-29554	-6399	-11985	-9142	-710	181	-310	-6194	-2328	-4096	945	-418	-492	-26398	-28590	-3156	-964	100	25.4	20.1	27.4	6.6	1.1	0.9	7.5	17.6	9.4	1.1	1.1	11.8	90.1	89.5	9.9	10.5	70	9	8	12	9		4	15	14	15	4	4	5	58	48	41.5	36.2	56.2	52.8	24.7	18.3	29	28.3	($1000 X INDEX)	F90	Combined
VIX FUTURES - CBOE FUTURES EXCHANGE	111220	20-12-2011	1170E1	E	00	117	156992	38801	37633	44046	9138	1238	1512	15715	24770	16054	461	1869	15508	141235	142630	15757	14362	6562	-350	-5221	3277	-1288	378	58	4457	5697	-153	-68	421	2199	8132	6656	-1570	-94	100	24.7	24	28.1	5.8	0.8	1	10	15.8	10.2	0.3	1.2	9.9	90	90.9	10	9.1	79	9	9	16	11		5	21	15	23		7	6	67	62	36.2	37.5	50.4	53.2	23.5	21.9	27.7	28.7	($1000 X INDEX)	F90	Combined
VIX FUTURES - CBOE FUTURES EXCHANGE	111213	13-12-2011	1170E1	E	00	117	150430	39151	42854	40769	10426	860	1454	11258	19073	16207	529	1448	13309	133103	135974	17327	14456	1936	319	-4283	1456	1412	84	225	-3122	-34	-1056	-901	1079	1527	-140	-1002	2076	2938	100	26	28.5	27.1	6.9	0.6	1	7.5	12.7	10.8	0.4	1	8.8	88.5	90.4	11.5	9.6	77	11	9	15	11		7	17	15	23		6	6	67	61	38.1	43.3	52	57.1	25.5	26.1	29.5	33.2	($1000 X INDEX)	F90	Combined
VIX FUTURES - CBOE FUTURES EXCHANGE	111206	06-12-2011	1170E1	E	00	117	148494	38832	47137	39313	9014	776	1229	14380	19107	17263	1430	369	11782	133243	136976	15251	11518	9885	770	-3544	6971	1157	276	-480	463	8306	-853	-160	-2976	2112	9980	9812	-95	73	100	26.2	31.7	26.5	6.1	0.5	0.8	9.7	12.9	11.6	1	0.2	7.9	89.7	92.2	10.3	7.8	82	12	8	15	12		5	19	17	23	4	4	6	71	60	37.5	46.7	51.1	60.5	22.9	31.4	27.8	37.7	($1000 X INDEX)	F90	Combined
VIX FUTURES - CBOE FUTURES EXCHANGE	111129	29-11-2011	1170E1	E	00	117	138609	38062	50681	32342	7857	500	1709	13917	10801	18116	1590	3345	9670	123263	127164	15346	11445	4678	324	825	5238	-754	0	-510	554	-944	1084	-720	694	333	5549	6720	-871	-2042	100	27.5	36.6	23.3	5.7	0.4	1.2	10	7.8	13.1	1.1	2.4	7	88.9	91.7	11.1	8.3	76	9	9	14	10		6	17	16	22	4	4	7	66	59	38.7	47.2	50.8	59.8	24.7	31.1	30.6	37.9	($1000 X INDEX)	F90	Combined
VIX FUTURES - CBOE FUTURES EXCHANGE	111122	22-11-2011	1170E1	E	00	117	133931	37738	49856	27104	8611	500	2219	13363	11745	17032	2310	2651	9337	117714	120444	16217	13487	-13772	-884	4539	-11050	-390	-15	-113	2787	-2416	-1775	-115	393	-1978	-13518	-12415	-254	-1357	100	28.2	37.2	20.2	6.4	0.4	1.7	10	8.8	12.7	1.7	2	7	87.9	89.9	12.1	10.1	81	11	8	14	10		6	17	18	22		7	7	67	63	38.1	46.5	49.5	59	25.1	32.8	31.6	38.4	($1000 X INDEX)	F90	Combined
VIX FUTURES - CBOE FUTURES EXCHANGE	111115	15-11-2011	1170E1	E	00	117	147703	38622	45317	38154	9001	515	2332	10576	14161	18807	2425	2258	11315	131232	132859	16471	14844	9617	-3784	-5330	10247	707	-5	-760	415	3389	1370	-603	-1163	848	8440	8596	1177	1021	100	26.1	30.7	25.8	6.1	0.3	1.6	7.2	9.6	12.7	1.6	1.5	7.7	88.8	90	11.2	10	86	10	10	17	12		6	19	18	24	5	5	7	74	66	39.4	41.7	50.6	53.4	24.3	25.7	29.1	30.8	($1000 X INDEX)	F90	Combined
VIX FUTURES - CBOE FUTURES EXCHANGE	111108	08-11-2011	1170E1	E	00	117	138086	42406	50647	27907	8294	520	3092	10161	10772	17437	3028	3421	10467	122792	124263	15294	13823	-8568	5219	10259	-3467	2438	-385	152	-899	-3432	-121	1134	1442	-1613	2843	2835	-11411	-11403	100	30.7	36.7	20.2	6	0.4	2.2	7.4	7.8	12.6	2.2	2.5	7.6	88.9	90	11.1	10	86	10	9	14	11		8	16	17	23	7	5	10	74	67	38.3	38.6	49.2	51.8	28	30.8	33.7	36.5	($1000 X INDEX)	F90	Combined
VIX FUTURES - CBOE FUTURES EXCHANGE	111101	01-11-2011	1170E1	E	00	117	146654	37187	40388	31374	5856	905	2940	11060	14204	17558	1894	1979	12080	119949	121428	26705	25226	12954	1901	-978	1051	1410	71	108	-644	3006	-2075	-1433	284	1833	2151	3300	10803	9654	100	25.4	27.5	21.4	4	0.6	2	7.5	9.7	12	1.3	1.3	8.2	81.8	82.8	18.2	17.2	88	11	9	14	9		7	17	18	21	6	7	10	72	68	36.4	35.7	46.8	46	22.3	22.6	27	28.1	($1000 X INDEX)	F90	Combined
VIX FUTURES - CBOE FUTURES EXCHANGE	111025	25-10-2011	1170E1	E	00	117	133700	35286	41366	30323	4446	834	2832	11704	11198	19633	3327	1695	10247	117798	118128	15902	15572	-14883	-690	4732	-3881	430	0	-869	-7166	-9357	-1212	2109	606	-1531	-12810	-11512	-2073	-3371	100	26.4	30.9	22.7	3.3	0.6	2.1	8.8	8.4	14.7	2.5	1.3	7.7	88.1	88.4	11.9	11.6	83	10	8	13	7		6	17	17	23	5	5	11	68	68	39.3	38.4	50.1	50.7	22.9	26.2	28.8	31.9	($1000 X INDEX)	F90	Combined
VIX FUTURES - CBOE FUTURES EXCHANGE	111018	18-10-2011	1170E1	E	00	117	148583	35976	36634	34204	4016	834	3701	18870	20555	20845	1218	1089	11778	130608	129640	17975	18943	-5627	-1665	-4289	-5389	-124	-250	-1597	-9	1833	-379	116	-1277	373	-8674	-10975	3047	5348	100	24.2	24.7	23	2.7	0.6	2.5	12.7	13.8	14	0.8	0.7	7.9	87.9	87.3	12.1	12.7	91	11	9	15	7		8	17	20	26	4	7	12	76	76	33.7	29.9	46.6	42.3	21.5	20.6	27.9	28	($1000 X INDEX)	F90	Combined
VIX FUTURES - CBOE FUTURES EXCHANGE	111011	11-10-2011	1170E1	E	00	117	154210	37641	40923	39593	4140	1084	5298	18879	18722	21224	1102	2366	11405	139282	140615	14928	13595	7315	10136	6334	-1446	-367	-722	-236	931	6436	597	-1507	840	-971	7137	10832	178	-3517	100	24.4	26.5	25.7	2.7	0.7	3.4	12.2	12.1	13.8	0.7	1.5	7.4	90.3	91.2	9.7	8.8	96	10	11	16	8	4	9	18	20	27	6	6	12	78	82	39	33	49.4	46.4	25	22.9	29.9	29.2	($1000 X INDEX)	F90	Combined
VIX FUTURES - CBOE FUTURES EXCHANGE	111004	04-10-2011	1170E1	E	00	117	146895	27505	34589	41039	4507	1806	5534	17948	12286	20627	2609	1526	12376	132145	129783	14750	17112	-2345	-3038	-5502	1289	392	1154	-804	2848	-573	-788	266	414	-1403	-1238	-6213	-1107	3868	100	18.7	23.5	27.9	3.1	1.2	3.8	12.2	8.4	14	1.8	1	8.4	90	88.4	10	11.6	101	11	10	16	9	4	10	25	12	27	6	9	16	85	85	35.7	30.4	45.9	45.1	18.8	20.4	23.6	26.7	($1000 X INDEX)	F90	Combined
VIX FUTURES - CBOE FUTURES EXCHANGE	110927	27-09-2011	1170E1	E	00	117	149240	30543	40091	39750	4115	652	6338	15100	12859	21415	2343	1112	13779	133383	135996	15857	13244	-29724	-9982	-9221	-7101	-284	14	-473	-5634	-4277	-3247	-2345	-1533	-213	-29279	-26051	-445	-3673	100	20.5	26.9	26.6	2.8	0.4	4.2	10.1	8.6	14.3	1.6	0.7	9.2	89.4	91.1	10.6	8.9	98	12	9	16	8		10	20	16	29	6	7	15	86	82	35.2	32.8	45.4	47.1	18.4	23.2	23.6	29.3	($1000 X INDEX)	F90	Combined
VIX FUTURES - CBOE FUTURES EXCHANGE	110920	20-09-2011	1170E1	E	00	117	178964	40525	49312	46851	4399	638	6811	20734	17136	24662	4688	2645	13992	162662	162047	16302	16917	13072	-3944	5821	8324	32	-105	-43	3203	-5926	3639	36	-9	995	12242	12696	830	376	100	22.6	27.6	26.2	2.5	0.4	3.8	11.6	9.6	13.8	2.6	1.5	7.8	90.9	90.5	9.1	9.5	104	12	12	20	6		10	19	18	32	6	8	17	92	91	33.9	32.4	45.7	46.7	22.8	23.1	27.6	29.4	($1000 X INDEX)	F90	Combined
