Market_and_Exchange_Names	As_of_Date_In_Form_YYMMDD	Report_Date_as_MM_DD_YYYY	CFTC_Contract_Market_Code	CFTC_Market_Code	CFTC_Region_Code	CFTC_Commodity_Code	Open_Interest_All	Dealer_Positions_Long_All	Dealer_Positions_Short_All	Dealer_Positions_Spread_All	Asset_Mgr_Positions_Long_All	Asset_Mgr_Positions_Short_All	Asset_Mgr_Positions_Spread_All	Lev_Money_Positions_Long_All	Lev_Money_Positions_Short_All	Lev_Money_Positions_Spread_All	Other_Rept_Positions_Long_All	Other_Rept_Positions_Short_All	Other_Rept_Positions_Spread_All	Tot_Rept_Positions_Long_All	Tot_Rept_Positions_Short_All	NonRept_Positions_Long_All	NonRept_Positions_Short_All	Change_in_Open_Interest_All	Change_in_Dealer_Long_All	Change_in_Dealer_Short_All	Change_in_Dealer_Spread_All	Change_in_Asset_Mgr_Long_All	Change_in_Asset_Mgr_Short_All	Change_in_Asset_Mgr_Spread_All	Change_in_Lev_Money_Long_All	Change_in_Lev_Money_Short_All	Change_in_Lev_Money_Spread_All	Change_in_Other_Rept_Long_All	Change_in_Other_Rept_Short_All	Change_in_Other_Rept_Spread_All	Change_in_Tot_Rept_Long_All	Change_in_Tot_Rept_Short_All	Change_in_NonRept_Long_All	Change_in_NonRept_Short_All	Pct_of_Open_Interest_All	Pct_of_OI_Dealer_Long_All	Pct_of_OI_Dealer_Short_All	Pct_of_OI_Dealer_Spread_All	Pct_of_OI_Asset_Mgr_Long_All	Pct_of_OI_Asset_Mgr_Short_All	Pct_of_OI_Asset_Mgr_Spread_All	Pct_of_OI_Lev_Money_Long_All	Pct_of_OI_Lev_Money_Short_All	Pct_of_OI_Lev_Money_Spread_All	Pct_of_OI_Other_Rept_Long_All	Pct_of_OI_Other_Rept_Short_All	Pct_of_OI_Other_Rept_Spread_All	Pct_of_OI_Tot_Rept_Long_All	Pct_of_OI_Tot_Rept_Short_All	Pct_of_OI_NonRept_Long_All	Pct_of_OI_NonRept_Short_All	Traders_Tot_All	Traders_Dealer_Long_All	Traders_Dealer_Short_All	Traders_Dealer_Spread_All	Traders_Asset_Mgr_Long_All	Traders_Asset_Mgr_Short_All	Traders_Asset_Mgr_Spread_All	Traders_Lev_Money_Long_All	Traders_Lev_Money_Short_All	Traders_Lev_Money_Spread_All	Traders_Other_Rept_Long_All	Traders_Other_Rept_Short_All	Traders_Other_Rept_Spread_All	Traders_Tot_Rept_Long_All	Traders_Tot_Rept_Short_All	Conc_Gross_LE_4_TDR_Long_All	Conc_Gross_LE_4_TDR_Short_All	Conc_Gross_LE_8_TDR_Long_All	Conc_Gross_LE_8_TDR_Short_All	Conc_Net_LE_4_TDR_Long_All	Conc_Net_LE_4_TDR_Short_All	Conc_Net_LE_8_TDR_Long_All	Conc_Net_LE_8_TDR_Short_All	Contract_Units	CFTC_SubGroup_Code	FutOnly_or_Combined
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE	150303	3/3/2015	132741	CME	00	132	19294178	1959960	1486391	4386586	443971	943182	676203	1764843	1100961	7269554	516422	678266	1434974	18452515	17976117	841664	1318061	572081	90816	45642	45672	34618	7796	40280	42667	48069	227451	8869	55238	104674	595046	574823	-22965	-2742	100	10.2	7.7	22.7	2.3	4.9	3.5	9.1	5.7	37.7	2.7	3.5	7.4	95.6	93.2	4.4	6.8	309	34	54	84	11	30	31	51	68	102	13	41	41	271	296	21.6	20	34.3	30.4	8.8	4.6	13.8	7.4	"(CONTRACTS OF $1,000,000)"	F33	Combined
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE	150224	2/24/2015	132741	CME	00	132	18722097	1869144	1440749	4340914	409353	935386	635923	1722177	1052892	7042103	507554	623027	1330300	17857469	17401294	864629	1320803	-397542	-150763	-107720	113567	64220	-51675	-55730	-117393	30719	-208678	29666	-41223	-53465	-378576	-374206	-18965	-23336	100	10	7.7	23.2	2.2	5	3.4	9.2	5.6	37.6	2.7	3.3	7.1	95.4	92.9	4.6	7.1	303	32	55	84	9	31	30	49	72	100	11	40	39	266	290	22.1	20.2	34.7	30.5	9.4	4.8	14.2	7.7	"(CONTRACTS OF $1,000,000)"	F33	Combined
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE	150217	2/17/2015	132741	CME	00	132	19119639	2019907	1548469	4227348	345134	987061	691653	1839569	1022173	7250781	477887	664251	1383765	18236045	17775500	883594	1344139	50192	37736	-99324	30816	60128	24136	-26415	-102545	7513	12672	-5140	-18275	77833	85085	8956	-34894	41235	100	10.6	8.1	22.1	1.8	5.2	3.6	9.6	5.3	37.9	2.5	3.5	7.2	95.4	93	4.6	7	311	35	53	84	12	32	32	53	70	104	11	41	41	273	299	22	19.8	33.9	30.7	9.5	5.1	14.6	8.2	"(CONTRACTS OF $1,000,000)"	F33	Combined
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE	150210	2/10/2015	132741	CME	00	132	19069448	1982171	1647792	4196531	285006	962925	718068	1942115	1014660	7238109	483027	682526	1305932	18150959	17766544	918488	1302904	841003	191990	-41693	140403	-2562	68514	25077	4449	96687	488120	-37551	459	124791	934717	902358	-93714	-61355	100	10.4	8.6	22	1.5	5	3.8	10.2	5.3	38	2.5	3.6	6.8	95.2	93.2	4.8	6.8	315	33	56	86	12	32	32	56	73	107	14	36	37	277	300	21.7	19.9	33.5	30.5	9.6	5.5	14.4	8.6	"(CONTRACTS OF $1,000,000)"	F33	Combined
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE	150203	2/3/2015	132741	CME	00	132	18228445	1790181	1689485	4056128	287567	894411	692992	1937666	917973	6749988	520579	682067	1181141	17216242	16864186	1012202	1364258	451377	-2598	-63402	58913	-47271	21983	51082	60705	13651	266968	20041	66750	9923	417763	425867	33615	25510	100	9.8	9.3	22.3	1.6	4.9	3.8	10.6	5	37	2.9	3.7	6.5	94.4	92.5	5.6	7.5	317	30	59	85	14	29	33	52	78	107	12	38	37	279	300	21.4	20.2	33.3	30.5	9.7	5.8	14.6	8.9	"(CONTRACTS OF $1,000,000)"	F33	Combined
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE	150127	1/27/2015	132741	CME	00	132	17777067	1792779	1752887	3997215	334838	872429	641910	1876961	904322	6483020	500537	615317	1171218	16798480	16438319	978588	1338748	140555	-52847	24224	-14550	14975	44864	-16871	84439	-10812	67613	798	22621	7313	90869	124403	49687	16153	100	10.1	9.9	22.5	1.9	4.9	3.6	10.6	5.1	36.5	2.8	3.5	6.6	94.5	92.5	5.5	7.5	310	28	61	85	13	30	32	48	75	100	11	39	36	270	293	21.6	20.2	33.4	30.6	10.1	5.7	14.8	8.7	"(CONTRACTS OF $1,000,000)"	F33	Combined
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE	150120	1/20/2015	132741	CME	00	132	17636512	1845626	1728662	4011765	319864	827564	658781	1792522	915134	6415407	499740	592697	1163905	16707611	16313916	928901	1322596	202968	-12974	205966	10051	9694	29319	33600	195369	-124525	189563	-4415	108417	-214321	206567	238069	-3598	-35101	100	10.5	9.8	22.7	1.8	4.7	3.7	10.2	5.2	36.4	2.8	3.4	6.6	94.7	92.5	5.3	7.5	313	28	62	86	13	29	31	48	75	99	15	38	38	272	295	21.4	19.7	33.1	30.4	10	5.6	14.5	8.8	"(CONTRACTS OF $1,000,000)"	F33	Combined
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE	150113	1/13/2015	132741	CME	00	132	17433544	1858600	1522696	4001715	310170	798246	625181	1597154	1039659	6225845	504154	484279	1378227	16501044	16075847	932499	1357697	89828	21531	198067	60480	118028	-68248	-410	-76745	47052	-44124	72781	11415	-125539	26001	78692	63827	11136	100	10.7	8.7	23	1.8	4.6	3.6	9.2	6	35.7	2.9	2.8	7.9	94.7	92.2	5.3	7.8	306	29	61	86	11	26	28	44	77	99	15	38	40	267	292	21.5	19.8	33.3	30.3	10.1	4.9	14.5	7.8	"(CONTRACTS OF $1,000,000)"	F33	Combined
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE	150106	1/6/2015	132741	CME	00	132	17343716	1837069	1324630	3941235	192142	866494	625591	1673899	992607	6269969	431373	472865	1503766	16475044	15997155	868672	1346560	157483	-63130	-10730	141100	-56440	-6749	-49650	70844	18112	71906	11811	-12847	-6845	119595	144296	37888	13187	100	10.6	7.6	22.7	1.1	5	3.6	9.7	5.7	36.2	2.5	2.7	8.7	95	92.2	5	7.8	307	25	63	84	12	25	31	44	78	99	15	37	39	265	295	22.8	20.2	34.9	31	10.3	4.7	15.1	7.5	"(CONTRACTS OF $1,000,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	151229	12/29/2015	246605	CBT 	00	246 	29415	4963	607	0	410	15754	0	19454	8609	0	4174	4041	327	29328	29338	87	77	-78	-267	0	0	0	121	0	69	24	0	122	-219	0	-76	-74	-2	-4	100	16.9	2.1	0	1.4	53.6	0	66.1	29.3	0	14.2	13.7	1.1	99.7	99.7	0.3	0.3	41	4		0		8	0	5	7	0	4	9		15	27	84.2	52.6	94.4	73.8	84.2	52.6	94.4	73.8	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	151222	12/22/2015	246605	CBT 	00	246 	29493	5230	607	0	410	15633	0	19385	8585	0	4052	4260	327	29404	29412	89	81	-329	-494	170	0	0	253	0	139	312	0	35	-787	0	-320	-52	-9	-277	100	17.7	2.1	0	1.4	53	0	65.7	29.1	0	13.7	14.4	1.1	99.7	99.7	0.3	0.3	43	4		0		8	0	5	9	0	4	9		15	29	82.8	52.8	94.1	73.6	82.8	52.8	94.1	73.6	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	151215	12/15/2015	246605	CBT 	00	246 	29822	5724	437	0	410	15380	0	19246	8273	0	4017	5047	327	29724	29464	98	358	-12163	518	50	0	-100	-819	0	-3051	-37	-11178	1647	-453	0	-12164	-12437	1	274	100	19.2	1.5	0	1.4	51.6	0	64.5	27.7	0	13.5	16.9	1.1	99.7	98.8	0.3	1.2	41	4		0		8	0	5	8	0	4	9		15	27	81.4	53.7	93.3	73.8	81.4	53.7	93.3	73.8	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	151208	12/8/2015	246605	CBT 	00	246 	41985	5206	387	0	510	16199	0	22297	8310	11178	2370	5500	327	41888	41901	97	84	7400	-1453	-189	0	0	111	-30	-2125	-2984	11178	-150	-677	-1	7419	7408	-19	-8	100	12.4	0.9	0	1.2	38.6	0	53.1	19.8	26.6	5.6	13.1	0.8	99.8	99.8	0.2	0.2	45	4		0		9	0	7	9			10		16	32	87.2	60.7	94.2	77.4	60.8	40.4	67.8	54.2	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	151201	12/1/2015	246605	CBT 	00	246 	34585	6659	576	0	510	16088	30	24422	11294	0	2520	6177	328	34469	34493	116	92	-481	-210	-100	0	0	-71	0	-155	58	0	-150	-376	5	-510	-484	29	3	100	19.3	1.7	0	1.5	46.5	0.1	70.6	32.7	0	7.3	17.9	0.9	99.7	99.7	0.3	0.3	45	4		0		9		6	9	0		10		16	31	83.9	53	93.2	70	83.9	53	93.2	70	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	151124	11/24/2015	246605	CBT 	00	246 	35066	6869	676	0	510	16159	30	24577	11236	0	2670	6553	323	34979	34977	87	89	-2523	-1533	-177	0	0	436	0	-1032	-2705	0	71	-70	-7	-2501	-2523	-22	0	100	19.6	1.9	0	1.5	46.1	0.1	70.1	32	0	7.6	18.7	0.9	99.8	99.7	0.2	0.3	46	4		0		9		6	9	0	4	10		17	31	85.5	52.3	93.6	69.8	85.5	52.3	93.6	69.8	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	151117	11/17/2015	246605	CBT 	00	246 	37589	8402	853	0	510	15723	30	25609	13941	0	2599	6623	330	37480	37500	109	89	-503	27	-25	0	0	-128	0	-514	-22	0	-9	-341	0	-496	-516	-7	13	100	22.4	2.3	0	1.4	41.8	0.1	68.1	37.1	0	6.9	17.6	0.9	99.7	99.8	0.3	0.2	46	4		0		8		7	9	0		11		17	31	85.6	54.4	94.5	73	85.6	54.4	94.5	73	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	151110	11/10/2015	246605	CBT 	00	246 	38092	8375	878	0	510	15851	30	26123	13963	0	2608	6964	330	37976	38016	116	76	-3555	-3655	0	0	-50	-737	0	67	-2725	0	16	-117	46	-3576	-3533	21	-22	100	22	2.3	0	1.3	41.6	0.1	68.6	36.7	0	6.8	18.3	0.9	99.7	99.8	0.3	0.2	47	4		0		8		7	9	0		12		17	32	84.6	54.4	92.9	72.6	84.6	54.4	92.9	72.6	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	151103	11/3/2015	246605	CBT 	00	246 	41647	12030	878	0	560	16588	30	26056	16688	0	2592	7081	284	41552	41549	95	98	-1328	-354	0	0	0	-831	0	-1047	-630	0	8	29	74	-1319	-1358	-9	30	100	28.9	2.1	0	1.3	39.8	0.1	62.6	40.1	0	6.2	17	0.7	99.8	99.8	0.2	0.2	48	4		0		8		6	10	0	4	12		16	34	85.7	55.2	95	72.7	85.7	55.2	95	72.7	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	151027	10/27/2015	246605	CBT 	00	246 	42975	12384	878	0	560	17419	30	27103	17318	0	2584	7052	210	42871	42907	104	68	-230	-464	0	0	0	-81	0	-74	-199	-3	247	4	53	-241	-226	11	-4	100	28.8	2	0	1.3	40.5	0.1	63.1	40.3	0	6	16.4	0.5	99.8	99.8	0.2	0.2	48	4		0		8		4	13	0		12		13	37	85.9	53.1	95.7	71.2	85.9	53.1	95.7	71.2	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	151020	10/20/2015	246605	CBT 	00	246 	43205	12848	878	0	560	17500	30	27177	17517	3	2337	7048	157	43112	43133	93	72	-426	-382	35	0	0	-244	0	-1137	313	-277	1337	-322	53	-406	-442	-20	16	100	29.7	2	0	1.3	40.5	0.1	62.9	40.5	0	5.4	16.3	0.4	99.8	99.8	0.2	0.2	49	4		0		8		4	13			13		13	39	85.4	52.9	95.7	71.3	85.4	52.9	95.7	71.3	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	151013	10/13/2015	246605	CBT 	00	246 	43631	13230	843	0	560	17744	30	28314	17204	280	1000	7370	104	43518	43575	113	56	124	531	0	0	0	-157	30	-722	-12	280	0	-14	0	119	127	5	-3	100	30.3	1.9	0	1.3	40.7	0.1	64.9	39.4	0.6	2.3	16.9	0.2	99.7	99.9	0.3	0.1	45	4		0		8		5	11			11		14	34	87.2	53.6	96.2	71.8	87.2	53.6	96.2	71.8	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	151006	10/6/2015	246605	CBT 	00	246 	43507	12699	843	0	560	17901	0	29036	17216	0	1000	7384	104	43399	43448	108	59	582	1478	46	0	0	663	0	-920	-180	0	-13	44	40	585	613	-3	-31	100	29.2	1.9	0	1.3	41.1	0	66.7	39.6	0	2.3	17	0.2	99.8	99.9	0.2	0.1	46	4		0		8	0	5	11	0		12		12	35	87.9	53.4	97	72.1	87.9	53.4	97	72.1	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150929	9/29/2015	246605	CBT 	00	246 	42925	11221	797	0	560	17238	0	29956	17396	0	1013	7340	64	42814	42835	111	90	-290	1023	-50	0	0	145	0	-260	33	0	-557	-357	44	250	-185	-540	-105	100	26.1	1.9	0	1.3	40.2	0	69.8	40.5	0	2.4	17.1	0.1	99.7	99.8	0.3	0.2	43	4		0		8	0	4	11	0		10		11	33	88	54.1	97.3	73.4	88	54.1	97.3	73.4	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150922	9/22/2015	246605	CBT 	00	246 	43215	10198	847	0	560	17093	0	30216	17363	0	1570	7697	20	42564	43020	651	195	-852	-458	0	0	0	311	0	-257	-876	-6	70	-440	0	-651	-1011	-201	159	100	23.6	2	0	1.3	39.6	0	69.9	40.2	0	3.6	17.8	0	98.5	99.5	1.5	0.5	44	4		0		8	0	5	11	0		10		12	33	85.8	54.1	94.8	73.4	85.8	54.1	94.8	73.4	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150915	9/15/2015	246605	CBT 	00	246 	44067	10656	847	0	560	16782	0	30473	18239	6	1500	8137	20	43215	44031	852	36	-17056	232	-1405	-6899	0	-2478	0	-9699	-5694	-780	87	227	-1	-17060	-17030	4	-26	100	24.2	1.9	0	1.3	38.1	0	69.2	41.4	0	3.4	18.5	0	98.1	99.9	1.9	0.1	48	4		0		8	0	5	13			12		12	38	85.8	53.2	94.5	72.3	85.7	53.2	94.4	72.3	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150908	9/8/2015	246605	CBT 	00	246 	61123	10424	2252	6899	560	19260	0	40172	23933	786	1413	7910	21	60275	61061	848	62	6322	-1152	390	6899	0	-482	0	702	-259	-34	-55	-197	0	6360	6317	-38	5	100	17.1	3.7	11.3	0.9	31.5	0	65.7	39.2	1.3	2.3	12.9	0	98.6	99.9	1.4	0.1	50		6			8	0	6	11			12		16	40	88.6	53	94	72.7	79.8	49.1	84.3	64.4	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150901	9/1/2015	246605	CBT 	00	246 	54801	11576	1862	0	560	19742	0	39470	24192	820	1468	8107	21	53915	54744	886	57	793	-743	-282	0	0	164	0	1058	-460	820	-388	561	0	747	803	46	-10	100	21.1	3.4	0	1	36	0	72	44.1	1.5	2.7	14.8	0	98.4	99.9	1.6	0.1	48	4	5	0		8	0	5	11			12		12	38	89.8	55.6	95.6	72.6	88.3	55.6	94.1	72.6	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150825	8/25/2015	246605	CBT 	00	246 	54008	12319	2144	0	560	19578	0	38412	24652	0	1856	7546	21	53168	53941	840	67	-372	-262	317	0	0	254	0	-811	95	0	-52	-1043	0	-1125	-377	753	5	100	22.8	4	0	1	36.3	0	71.1	45.6	0	3.4	14	0	98.4	99.9	1.6	0.1	47	4	5	0		8	0	4	12	0		11		11	37	90.7	55.4	96.2	72.4	90.7	55.4	96.2	72.4	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150818	8/18/2015	246605	CBT 	00	246 	54380	12581	1827	0	560	19324	0	39223	24557	0	1908	8589	21	54293	54318	87	62	876	852	151	0	0	721	0	-280	281	0	319	-265	0	891	888	-15	-12	100	23.1	3.4	0	1	35.5	0	72.1	45.2	0	3.5	15.8	0	99.8	99.9	0.2	0.1	50	4	5	0		8	0	5	12	0		13		12	39	92.7	55.8	98.3	72.5	92.7	55.8	98.3	72.5	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150811	8/11/2015	246605	CBT 	00	246 	53504	11729	1676	0	560	18603	0	39503	24276	0	1589	8854	21	53402	53430	102	74	2262	1215	-583	0	-28	543	0	1027	2125	0	31	182	0	2245	2267	17	-5	100	21.9	3.1	0	1	34.8	0	73.8	45.4	0	3	16.5	0	99.8	99.9	0.2	0.1	47	4	4	0		8	0	4	12	0		12		11	37	93.9	55.5	98.4	72.6	93.9	55.5	98.4	72.6	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150804	8/4/2015	246605	CBT 	00	246 	51242	10514	2259	0	588	18060	0	38476	22151	0	1558	8672	21	51157	51163	85	79	507	152	-704	0	28	577	0	461	787	0	-125	-169	0	516	491	-9	16	100	20.5	4.4	0	1.1	35.2	0	75.1	43.2	0	3	16.9	0	99.8	99.8	0.2	0.2	47		5	0		8	0	4	11	0		12		11	37	95.1	53	99.6	70.1	95.1	53	99.5	70.1	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150728	7/28/2015	246605	CBT 	00	246 	50735	10362	2963	0	560	17483	0	38015	21364	0	1683	8841	21	50641	50672	94	63	381	455	1902	0	85	1125	0	30	-2612	0	-213	47	0	357	462	24	-81	100	20.4	5.8	0	1.1	34.5	0	74.9	42.1	0	3.3	17.4	0	99.8	99.9	0.2	0.1	46		6	0		8	0		13	0		11		8	39	96.2	53.9	99.8	70.9	96.1	53.9	99.8	70.9	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150721	7/21/2015	246605	CBT 	00	246 	50354	9907	1061	0	475	16358	0	37985	23976	0	1896	8794	21	50284	50210	70	144	1911	1403	370	0	0	62	0	822	1436	0	-296	-16	0	1929	1852	-18	59	100	19.7	2.1	0	0.9	32.5	0	75.4	47.6	0	3.8	17.5	0	99.9	99.7	0.1	0.3	45		4	0		8	0	4	13	0		10		10	36	95	58.3	99.4	76.6	95	58.3	99.4	76.6	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150714	7/14/2015	246605	CBT 	00	246 	48443	8504	691	0	475	16296	0	37163	22540	0	2192	8810	21	48355	48358	88	85	1328	286	-1112	0	0	1910	0	832	83	0	242	456	0	1360	1337	-32	-9	100	17.6	1.4	0	1	33.6	0	76.7	46.5	0	4.5	18.2	0	99.8	99.8	0.2	0.2	42		4	0		8	0	5	10	0		9		11	32	95.3	59.6	99.3	78.6	95.2	59.6	99.3	78.6	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150707	7/7/2015	246605	CBT 	00	246 	47115	8218	1803	0	475	14386	0	36331	22457	0	1950	8354	21	46995	47021	120	94	1544	253	38	0	0	372	0	1107	1620	0	206	-518	0	1566	1512	-22	32	100	17.4	3.8	0	1	30.5	0	77.1	47.7	0	4.1	17.7	0	99.7	99.8	0.3	0.2	43			0		8	0	4	11	0		11		10	34	95.9	57	99.5	75	95.9	57	99.5	75	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150630	6/30/2015	246605	CBT 	00	246 	45571	7965	1765	0	475	14014	0	35224	20837	0	1744	8872	21	45429	45509	142	62	1576	644	418	0	0	-593	0	759	1446	0	100	307	0	1503	1578	73	-2	100	17.5	3.9	0	1	30.8	0	77.3	45.7	0	3.8	19.5	0	99.7	99.9	0.3	0.1	42		4	0		8	0		11	0		11		8	35	97.1	56.5	99.7	74.8	97	56.5	99.6	74.8	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150623	6/23/2015	246605	CBT 	00	246 	43995	7321	1347	0	475	14607	0	34465	19391	0	1644	8565	21	43926	43931	69	64	1221	357	-96	0	0	-263	0	1287	1371	0	-443	231	0	1201	1243	20	-22	100	16.6	3.1	0	1.1	33.2	0	78.3	44.1	0	3.7	19.5	0	99.8	99.9	0.2	0.1	45		5	0		8	0	5	11	0		11		10	36	96.6	54.9	99.6	72.8	96.6	54.9	99.5	72.8	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150616	6/16/2015	246605	CBT 	00	246 	42774	6964	1443	0	475	14870	0	33178	18020	0	2087	8334	21	42725	42688	49	86	-12950	-1420	-1283	-699	0	-6581	-61	-7280	-1066	-3313	-116	24	0	-12889	-12979	-61	29	100	16.3	3.4	0	1.1	34.8	0	77.6	42.1	0	4.9	19.5	0	99.9	99.8	0.1	0.2	45		5	0		8	0	4	11	0	4	9		12	34	95.6	53.1	99.1	72.2	95.6	53.1	99.1	72.2	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150609	6/9/2015	246605	CBT	00	246	55724	8384	2726	699	475	21451	61	40458	19086	3313	2203	8310	21	55614	55667	110	57	6332	1629	354	699	0	806	0	319	647	3313	363	568	0	6323	6387	9	-55	100	15	4.9	1.3	0.9	38.5	0.1	72.6	34.3	5.9	4	14.9	0	99.8	99.9	0.2	0.1	48		7			9		5	9		4	9		15	39	92.2	47	97.2	68.8	87.1	46.8	91.1	67.1	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150602	6/2/2015	246605	CBT	00	246	49392	6755	2372	0	475	20645	61	40139	18439	0	1840	7742	21	49291	49280	101	112	-312	83	459	0	0	116	0	-804	-615	0	432	-291	0	-289	-331	-23	19	100	13.7	4.8	0	1	41.8	0.1	81.3	37.3	0	3.7	15.7	0	99.8	99.8	0.2	0.2	45		7	0		9		5	9	0		9		12	35	94.4	50.5	98.7	71.8	94.3	50.4	98.7	71.7	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150526	5/26/2015	246605	CBT	00	246	49704	6672	1913	0	475	20529	61	40943	19054	0	1408	8033	21	49580	49611	124	93	1086	-5	0	0	0	359	0	1131	1059	0	-83	-319	0	1043	1099	43	-13	100	13.4	3.8	0	1	41.3	0.1	82.4	38.3	0	2.8	16.2	0	99.8	99.8	0.2	0.2	45	4	5	0		9		5	9	0		10		13	34	93	50.7	98.2	71.6	93	50.6	98.1	71.5	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
10 YEAR DELIVERABLE IR SWAP - CHICAGO BOARD OF TRADE	150519	5/19/2015	246605	CBT	00	246	48618	6677	1913	0	475	20170	61	39812	17995	0	1491	8352	21	48537	48512	81	106	-483	378	8	0	0	-1002	0	-796	615	0	-39	-102	0	-457	-481	-26	-2	100	13.7	3.9	0	1	41.5	0.1	81.9	37	0	3.1	17.2	0	99.8	99.8	0.2	0.2	42	4	5	0		8		4	9	0		9		12	32	93.3	50.3	98.4	72.5	93.3	50.2	98.3	72.4	"(NOTIONAL VALUE OF $100,000)"	F33	Combined
